name	smiles
rxn:1:60768:896	OCC1CCCN(Cc2cn(CCn3nc(C4CC4)cc3C3CC3)nn2)C1
rxn:1:56829:32286	C[C@@H]1CC[C@@H](c2cn(CC3CC3c3ccc(C#N)cc3C(F)(F)F)nn2)[C@H](O)C1
rxn:1:45341:24692	O=C1CC(c2cn(CCC=Cc3ncc[nH]3)nn2)CN1CC1CCCNC1
rxn:1:62712:11755	CC(=O)N1CCCC1c1cn(CC2CC(=O)N(C(C)c3ccccc3)C2)nn1
rxn:1:62348:2240	CC(C)(C)OC(=O)N1CC(n2cc(CCC(=O)C3CNC3)nn2)CC12COC2
rxn:1:64702:25946	Cn1ccnc1CN1CC(c2cn(-c3ccc(CO)cc3)nn2)CC1=O
rxn:1:47445:4114	CSCC[C@H](C(=O)O)n1cc(CNC(=O)C2CC2N)nn1
rxn:1:41114:26001	Nc1ncc(C(F)(F)F)cc1C=CCn1cc(C2CC(=O)N(C3CCC3)C2)nn1
rxn:1:59992:34380	CC(NC(=O)C1CCN(c2ncccn2)CC1)c1cn([C@H]2CCC[C@H]2N)nn1
rxn:1:61646:2928	CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1n1cc(-c2c(C)cccc2F)nn1
rxn:1:40258:31245	CCc1ccccc1NC(=O)Cn1cc(CC2CCN(S(C)(=O)=O)C2)nn1
rxn:1:45464:6162	Cc1cnccc1C=CCCn1cc(-c2ccnc(C(C)(C)O)c2)nn1
rxn:1:54199:7071	O=C(O)c1cccnc1C1C(CCn2cc(C3(CO)CCC3)nn2)C1(F)F
rxn:1:49077:37512	COc1ccc(F)cc1-c1cccc(-c2cn([C@@H]3CCOC[C@H]3N)nn2)c1
rxn:1:60909:39687	CCN(CCn1cc(-c2cccc(NS(C)(=O)=O)c2)nn1)C1CCSC1
rxn:1:62731:28137	CCC(c1ccccc1)N1CC(Cn2cc(CNC(=O)CF)nn2)CC1=O
rxn:1:56009:39466	Nc1ncnc2[nH]cc(C3CC3Cn3cc(C4CNC4)nn3)c12
rxn:1:60055:2991	COC(=O)c1cc(-c2cn(C34CC(NC(=O)OC(C)(C)C)(C3)C4)nn2)n(C)n1
rxn:1:53396:5917	Cc1ccc(C2C(CCn3cc(Cn4ccc(N)n4)nn3)C2(F)F)cc1
rxn:1:52115:5450	NC(=O)N1CCC(Cc2cn(CCC3CC3c3ccc(CO)nc3)nn2)C1
rxn:1:46804:5468	Cn1cc(-c2cn(CC(O)C(O)c3cnoc3)nn2)c(C#N)n1
rxn:1:56640:39586	c1ccc(C2CC2Cn2cc(CNC3CCOCC3)nn2)c(C2OCCO2)c1
rxn:1:58158:39556	CC(=O)c1ccc(CCCn2cc(C(C)NCC(C)C)nn2)c(C)c1
rxn:1:41100:4418	COc1ccc(C(=O)O)cc1C=CCn1cc(CN(C)CCC#N)nn1
rxn:1:61203:8821	Cc1nc(C(=O)N2CC(n3cc(Cc4ccc(Cl)cc4)nn3)C2)cs1
rxn:1:60737:2175	Cc1cc(-c2cn(Cc3c[nH]nc3-c3ccoc3)nn2)no1
rxn:1:62372:4977	CCC1Nc2cc(F)ccc2N(Cc2cn([C@H]3CCCCC[C@@H]3O)nn2)C1=O
rxn:1:40509:2244	CC(CO)(CO)Cn1cc(CCC(=O)C2CCNC2)nn1
rxn:1:60714:17645	Cc1n[nH]cc1Cn1cc(-c2cc(C3CCCC3)n(CC(F)F)n2)nn1
rxn:1:42809:10617	CC1(C)CC2(CCC(Cn3cc(CNC(=O)c4ccc(C#N)nc4)nn3)O2)CO1
rxn:1:59635:3998	CN1CCC(S(=O)Cc2cn(C3CCN(C(=O)C4CCC4)CC3)nn2)CC1
rxn:1:45843:1258	COc1ccc(O)c(C=CCCn2cc(-c3c(F)cncc3F)nn2)c1
rxn:1:47447:28143	CN(C)[C@H]1CC[C@@H](c2cn(CC(O)C(O)c3cccc(F)c3C#N)nn2)CC1
rxn:1:62548:4240	Cc1nn(C(C)CNCc2cn(CC34CCCC3CNC4)nn2)c(C)c1Cl
rxn:1:55372:31346	Oc1ncc(C2CC2Cn2cc(-c3cnc4n3CCCC4)nn2)c(O)n1
rxn:1:48622:39520	Cc1ccc(C(O)C(O)CCn2cc(CN3CCCC(C)C3)nn2)cc1Cl
rxn:1:48486:39329	Cc1ccsc1C(O)C(O)CCn1cc(C2CCC(CO)CC2)nn1
rxn:1:52226:7783	COc1ccc(O)c(C2CC2CCn2cc(C3(C)CCCN3C(C)C)nn2)c1
rxn:1:56083:26054	NCCN1CC(c2cn(CC3CC3c3ccc(C(F)F)c(F)c3)nn2)CC1=O
rxn:1:56457:7799	CCC(=O)c1cc(C2CC2Cn2cc(C3(O)CC(F)(F)C3)nn2)ccc1O
rxn:1:42588:3768	CCOC(=O)c1cccc(Cc2cn(CC3(C(C)C)CCNC3=O)nn2)c1
rxn:1:61053:27373	Nc1ncncc1N1CC(c2cn(CC(=O)N3CC(CF)C3)nn2)CC1=O
rxn:1:61652:19328	COC[C@H](O)Cn1cc(-c2cnn(Cc3ccc(F)cc3F)c2)nn1
rxn:1:45744:385	COc1cn[nH]c1-c1cn(CCC=Cc2ncc(C(=O)O)s2)nn1
rxn:1:41413:18626	Cc1cc(C)cc(-n2cc(-c3cn(C(C)C(C)(C)C)nc3C)nn2)c1
rxn:1:58031:1684	CCc1c(C)nn(CCCn2cc(CCC(C#N)C(C)=O)nn2)c1C
rxn:1:46854:38573	CNC(=O)c1cn(CC(O)C(O)c2ccc(O)cc2)nn1
rxn:1:45586:6991	CC(=O)c1sccc1C=CCCn1cc(CNC(=O)C2CNC2)nn1
rxn:1:61264:27537	CC(=O)N1CCC(n2cc(C3CC(=O)N(c4nnc(C(F)(F)F)[nH]4)C3)nn2)CC1
rxn:1:55268:2998	Oc1cc(Cl)ccc1C1CC1Cn1cc(Cc2cc(F)cc(F)c2)nn1
rxn:1:57626:8783	CCc1ccc(-c2cn(CCCc3ccc(O)c(CO)c3)nn2)cc1
rxn:1:62184:37817	COc1nc(-c2cn([C@@H]3[C@@H]4OC[C@@H](O4)[C@@H](O)[C@@H]3OC(C)=O)nn2)ccc1C
rxn:1:65179:37877	Cc1c(F)ccc(-c2cn(-c3ccccc3S(=O)(=O)Cl)nn2)c1C
rxn:1:45139:25047	CCc1ccnc(N2CC(c3cn(-c4ccc(O)c(Cl)c4)nn3)CC2=O)c1
rxn:1:53178:6695	NCCc1c2c(nn1Cc1cn(CC3CCC4C(CC3)C4(F)F)nn1)CCCC2
rxn:1:65617:23741	NC(=O)c1cn([C@H]2C[C@@H](c3cn([C@H]4CCCc5cccnc54)nn3)C2)nn1
rxn:1:45336:38187	COc1ccc(-c2cn(CCC=Cc3ccoc3)nn2)cc1OC
rxn:1:52324:2030	Cc1ccc(C2CC2CCn2cc(C(N)CC3CCOC3)nn2)cc1CO
rxn:1:61595:7458	CC1(C)O[C@@H]2[C@H](O1)C(=O)O[C@@H]2Cn1cc(-c2nnc(C(F)(F)F)o2)nn1
rxn:1:45343:31236	CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H](c2cn(CCC=Cc3nccs3)nn2)C1
rxn:1:57813:37892	COc1csc(-c2cn(CCCc3ccc(C#N)cc3Cl)nn2)c1
rxn:1:51754:14939	Oc1ncccc1C1CC1CCn1cc(C2CCCc3ccccc32)nn1
rxn:1:53637:23101	CC1(C)CNCC1c1cn(CCC2C(c3ccc(O)cc3O)C2(F)F)nn1
rxn:1:51489:19457	OC(Cn1cc(-c2cnn(Cc3ccc(Cl)cc3)c2)nn1)C1CCOC1
rxn:1:45536:873	O=C1CCN(CCc2cn(CCC=Cc3c(Cl)cccc3Cl)nn2)CC1
rxn:1:53548:8675	Cc1cccc(F)c1C1C(CCn2cc(C3(N(C)C)CCNCC3)nn2)C1(F)F
rxn:1:43546:39875	CC(C)(C)c1ccc(S(=O)(=O)NCc2cn(CC3CCCCNC3)nn2)cc1
rxn:1:55499:22261	COc1ccc(C2CC2Cn2cc(-c3oncc3C3CC3)nn2)nc1
rxn:1:63543:3301	COC1CCCC1(O)c1cn(-c2ccc(C(=O)CN3CCCCC3)cc2)nn1
rxn:1:46607:97	C(=Cc1cccc(N2CCOCC2)c1)CCn1cc(C2CC3CCC2O3)nn1
rxn:1:54841:17246	COc1ccccc1-n1nc(-c2cn(CC3(O)CCNC3)nn2)cc1C
rxn:1:52552:7136	FC1CCCC1OCc1cn(CCC2CC2c2ccc3c(c2)OCO3)nn1
rxn:1:64101:7087	O=C(O)[C@@H]1CCCC[C@H]1c1cn(CC2CC(=O)N(CCc3cnco3)C2)nn1
rxn:1:58064:27751	COc1ccc2[nH]cnc2c1-c1cn(-c2ccccc2C)nn1
rxn:1:63481:31786	COc1cc(Cl)c(C)cc1N1CC(Cn2cc(C(N)CCO)nn2)CC1=O
rxn:1:53293:2057	O=S(=O)(F)c1cccc(-n2cc(C3(O)CCCc4ccccc43)nn2)c1
rxn:1:61531:1543	CC(C)(Oc1ncccc1C(F)(F)F)c1cn(CC2OCCOC2(C)C)nn1
rxn:1:40608:8061	COCC(COC)n1cc(C(=O)N2CCC(c3cc(O)cc(C)n3)CC2)nn1
rxn:1:61071:7414	COC1CCCN(CCn2cc([C@@]3(C)CCCN3C(=O)OC(C)(C)C)nn2)C1
rxn:1:61539:1304	COc1cc(-c2cn(CCC(=O)N3CCC4(CC3)NC(=O)CS4)nn2)ccc1F
rxn:1:46183:697	CC(CO)OCc1cn(CCC=Cc2cnc3ccccc3c2)nn1
rxn:1:51759:38309	CC(O)c1ccccc1-c1cn(CCC2CC2c2cnn(C)c2N)nn1
rxn:1:63521:20795	Cc1cccc(O)c1Cn1nc(C2CC2)cc1-c1cn(C2CCCC2)nn1
rxn:1:50969:28426	OC[C@@H](O)Cc1cn(CC2C(c3cccc(F)c3C(F)(F)F)C2(F)F)nn1
rxn:1:40246:1163	CNc1ncc(C=CCn2cc(CCC(=O)N3CCC(N)CC3)nn2)cn1
rxn:1:52523:23621	COc1cc(C)c(C2CC2CCn2cc(C(C)C(CO)CO)nn2)cn1
rxn:1:53295:1149	CC(C)(C)c1ccc(-c2cn(-c3cccc(C4CC4CCN)c3)nn2)s1
rxn:1:46960:11852	CSc1ccc(C(O)C(O)Cn2cc(C3CCCC(O)C3)nn2)cc1
rxn:1:61341:16874	CCCCN1CC(n2cc(-c3cnn(C4CCC4)c3C3CCCC3)nn2)C1
rxn:1:63801:27682	CC(C)(c1cn(Cc2ccc(-n3cccn3)cc2)nn1)N1CC(N)CC1=O
rxn:1:57460:3642	Cc1cc([C@@](C)(O)c2cn(CCCc3ccccc3CN)nn2)no1
rxn:1:57989:30974	Cc1c(CCCn2cc([C@@]3(O)C(=O)N(C)C[C@@H]3C)nn2)sc2ccccc12
rxn:1:40766:27590	COC(=O)c1ccc(C=CCn2cc(CN3CC(CO)CC3=O)nn2)cc1
rxn:1:52853:28272	CNC(=O)CCc1cn(CCC2CC2c2ccccc2S(N)(=O)=O)nn1
rxn:1:64092:38537	NC1(Cc2cn(CC3CC(=O)N(CCc4cccnc4)C3)nn2)CCOCC1
rxn:1:58003:2742	CC(c1cn(CCCc2n[nH]c3ncnc(Cl)c23)nn1)C1CCOC1
rxn:1:57828:2814	CC(C)(C)n1cc(-c2cn(CCCc3cccc(F)c3C#N)nn2)cn1
rxn:1:40354:12049	CN(C)C1(c2cn(Cc3cc(F)c(C(F)(F)F)cc3F)nn2)CCCCC1
rxn:1:55213:32254	CN(C)c1cncc(-c2cn(CC3CC3c3c(F)cccc3F)nn2)c1
rxn:1:62466:14370	Cn1ccc2cc(-c3cn(C4CCC(C(=O)O)C5CCC54)nn3)ccc2c1=O
rxn:1:62604:1829	CCOC(=O)[C@H]1CC[C@@H](O)[C@@H](n2cc(-c3ccc(OC(F)F)c(C)c3)nn2)C1
