name	smiles	heavy
rxn:2:138829:69918	CC(C)CC(C)C(C)(C)NC(C)c1cn(C)cn1	18
rxn:2:94254:128952	CC1CC(NCC2(F)CC(C)C2)C(C)(C)N(C)C1	18
rxn:2:103951:134193	CCCC(Nc1ncc(C2CC2)s1)c1ccco1	18
rxn:2:75161:85464	CN(C)CCC(NC1(C)CCSCC1)C(C)(C)C	18
rxn:2:108979:111510	COC1CC(CNC2CCCCC2C)C12CCC2	18
rxn:2:129969:124134	CC1CC12CCCC2NCC1(C2CC2)CCCO1	18
rxn:2:94349:85879	C[C@H]1C[C@H](NC2COC3(CCOCC3)C2)CCO1	18
rxn:2:95350:114357	CCOCC1(NC(c2ccnn2C)C2CC2)CC1	18
rxn:2:75229:68556	CCC(NCC12CC(C3CC3)(C1)C2)C1CCOC1	18
rxn:2:136328:67800	CCc1nccn1CC(CC)NC[C@H](F)[C@@H](C)F	18
rxn:2:94977:129471	COCCC(NC(C)Cc1cnccn1)C(C)C	18
rxn:2:96837:141442	Cc1cc2n(n1)CCC2Nn1cc2sccc2n1	18
rxn:2:135801:123976	Cc1[nH]c(=O)[nH]c1C(C)NC1COCCC1(F)F	18
rxn:2:76131:72493	CCSCc1csc(NC(C)CCC2CCC2)n1	18
rxn:2:69157:111947	FC1(F)CCC(N[C@@H]2C[C@@H]3C[C@@H]3C2)C(F)(F)CC1	18
rxn:2:97980:100665	COc1ccc2c(c1)CCC(F)C2Nc1ccsn1	19
rxn:2:73001:137546	FC(F)(CNC1CCc2cnoc2C1)c1ccoc1	19
rxn:2:77400:91066	COC1(CNC2COc3ccsc32)CCOC1(C)C	19
rxn:2:134404:94855	Cc1ccc(-n2nccn2)c(NC2CC3CC3C2)c1	19
rxn:2:79794:102802	Cc1cccnc1C(C)NC1COc2ccncc21	19
rxn:2:115489:141558	CC(Nn1ccccc1=O)c1cc(C2CC2)ccn1	19
rxn:2:102933:78335	CCCc1cc(NC2CCc3ncoc32)c(C)cn1	19
rxn:2:102687:90316	FC1(F)c2ccccc2C1NCC1CC2COCC12	19
rxn:2:128771:130848	COc1ccc(C)c(NC2CC3CCC2CN3C)c1	19
rxn:2:121371:92737	c1nc(-c2nnc(NC3CCCC4CCC43)s2)c[nH]1	19
rxn:2:70825:76308	C[C@@H](NC1C[C@H]2CC[C@@H]1C2)c1ccc2c(c1)OCO2	19
rxn:2:128804:93770	CCC(Nc1nccc2c1C(C)OC2)C1=NCCC1	19
rxn:2:118443:125587	COc1cccc2c1OCC2NCc1ccnnc1	19
rxn:2:90109:96608	Cc1ccc2oc(CNC3CCCC[C@@H]3F)cc2c1	19
rxn:2:139343:77978	CN1CC(NC[C@H]2CC[C@@H](F)CC2)c2ccccc21	19
rxn:2:120221:122313	CC(C)Oc1ncccc1CNC1CCCSC1C	19
rxn:2:106997:92107	Cc1nn(COC(C)(C)C)c(C)c1NC[C@@H]1CCO1	19
rxn:2:104286:96551	CCn1ccc(NC2CCCC2(CC)CC)nc1=O	19
rxn:2:95606:66671	CC(NCCN1CCCC(F)(F)C1)c1cccnn1	19
rxn:2:93749:74326	COc1cc(C(C)Nc2cscc2OC)ccc1C	19
rxn:2:68067:108380	COc1ccsc1C(C)N[C@@H](C)c1cc(C)c(C)o1	19
rxn:2:78520:99398	CCc1ccccc1NC(C)c1cc(C)nn1CC	19
rxn:2:89227:85589	CC(CNC1CC[C@@H]2[C@H]1C2(F)F)c1cccc(=O)[nH]1	19
rxn:2:109799:68842	CCCOc1ccc(NC2CCCCCCC2)nn1	19
rxn:2:97373:96961	CCCS(=O)(=O)C1CCCC1NC(C)c1cnsc1	19
rxn:2:69369:142090	CCc1cccc(C(CC)NC2CCS(=N)(=O)C2)c1	19
rxn:2:68271:103357	CCC(N[C@H](C)Cc1ncco1)c1c(C)noc1C	19
rxn:2:75342:74595	CC(C)[C@@]12CCC(NCC(C)(C)c3ccco3)[C@H]1C2	19
rxn:2:79521:123008	CCc1ccc(CNC(C)c2cc(C)cc(C)n2)[nH]1	19
rxn:2:70107:82447	CCn1cc(C(C)NCCc2cc(C)ccn2)nn1	19
rxn:2:137667:114985	CCSc1cnccc1NC1CCN2CCC1CC2	19
rxn:2:76515:127955	CC1CCOCCC1NC(C)(c1nnn[nH]1)C1CC1	19
rxn:2:118246:132522	COCCC(N[C@]1(C)CCOC1)c1ccccc1C	19
rxn:2:111690:92737	Cc1c[nH]c2ncc(NC3CCCC4CCC43)cc12	19
rxn:2:83074:123291	CCS(=O)(=O)CCC(C)Nc1c[nH]c2cccnc12	19
rxn:2:85258:124706	CCCC(C)CC(C)Nc1ncc(C(C)(C)C)nn1	19
rxn:2:125954:118683	C1CCC(C2COC2)C(NC2C3CCC2COC3)C1	19
rxn:2:122628:105131	CC(C)OCc1cccc(NC2CCC3(CC3)C2)c1	19
rxn:2:119911:100219	CCN1CCC(NC2CCCC3CCCC32)C1(C)C	19
rxn:2:118507:111510	CCOC[C@H](NC1CCCCC1C)c1ccccc1	19
rxn:2:95799:134381	Cc1cnc(CCC(C)C)cc1NC1CC(C)OC1(C)C	21
rxn:2:115278:120854	C1COCC2(C1)CCC(NC(CN1CCOCC1)C1CC1)C2	22
rxn:2:136324:110586	Cc1ccc(C(CNC2CC3CC[C@@]2(C)C3(C)C)C(C)C)nn1	23
rxn:2:79343:99786	CCc1ccc(CCC(NCC2CC3(CCO2)CC3)C(C)C)s1	23
rxn:2:106512:126581	CN1CCC(CNc2cc(CC3CCCC3)[nH]n2)c2ccccc21	24
rxn:2:139589:114486	COc1cccn2cc(CCNC(C)c3ccc(C)c(C)c3)nc12	24
rxn:2:92073:78863	COCc1cc(NC2CC(C)c3cnccc32)nn1C1CCCCO1	25
rxn:2:119622:130732	c1cn2c(n1)CCC(N[C@H](c1ccsc1)c1ccc3c(c1)OCO3)C2	25
rxn:2:91085:67313	CC(C(NCCc1nnc2c(=O)[nH]ccn12)c1ccccc1)N(C)C	25
rxn:2:66876:124480	CC(Nc1ccc(N2CCCC(F)C2)cc1)c1ccc2c(c1)CCOC2	26
rxn:2:152625:80881	CC(F)(F)C1CCC(NCCC2CC2c2ccc3ncccc3c2)CC1	26
rxn:2:136120:123636	CCc1ccc(Cn2ccc(NC(C)c3cncc(C(C)C)c3)n2)cc1	26
rxn:2:121175:101077	Cc1cc2c(cn1)C(NC(c1noc(C3CCCCO3)n1)C(C)C)CCO2	27
rxn:2:125075:157803	COc1ccc(CC(NC2CCOCC23CCCC3)c2ccc(C)s2)cc1	27
rxn:2:94358:107672	COc1ccc(C(CC(C)C)Nc2cn(Cc3cncn3C)nn2)c(C)c1	27
rxn:2:117099:99786	CCc1ccc(CCC(Nc2csc(N3CC(C)CC(C)C3)n2)C(C)C)s1	27
rxn:2:98982:161107	CC(NCC1CCCC1N(C)C)c1ccc(Oc2ccc3c(c2)OCO3)nc1	28
rxn:2:128448:172884	CCOc1ccccc1-c1cc(C)c2c(c1C)C(N[C@H]1[C@@H]3CCC[C@@H]31)CCC2	28
rxn:2:95404:81454	c1ccc(C(CNc2ccc(N3CC4CC(C3)O4)cc2)Cc2cccs2)cc1	28
rxn:2:66624:71183	COC(c1ccccc1)C(NCc1nc(C2CC(C)C2)cs1)c1ccccc1	28
rxn:2:134594:88582	CCC1CCC(NC23CN(CC)CC(CN(C(C)C)C2)C3(F)F)c2c(C)cnn21	29
rxn:2:129039:155441	c1cc(-c2ccc(N3CCCC(NC(c4ncon4)C4CCCC4)C3)nn2)c[nH]1	29
rxn:2:122784:162297	COc1cc(OC)cc(-c2ccc3ncc(C(C)NCC4(SC)CCC4)n3n2)c1	29
rxn:2:102305:156556	CCCOc1ccccc1[C@H](NC(C)c1c(C)nc2ccc(C)cn12)C(C)(C)C	29
rxn:2:93100:154088	CCCCc1ccc([C@H](C)NC2CC(c3ccc(C)cc3)c3ccccc32)cc1	29
rxn:2:104012:93611	CC(CN1CCC(NC2CC(C)N(Cc3ccccc3)C(C)C2)C1)c1ccccc1	30
rxn:2:120219:142605	CC(CCNC(c1c[nH]c2ncnn2c1=O)C(C)C)OC1CCCc2ccccc21	30
rxn:2:95061:144503	CCOc1ccc(-c2ncc(C(C)Nc3cc(C)cc(S(=O)(=O)C(C)C)c3)[nH]2)cc1	30
rxn:2:143409:156388	CCc1ccnc(-n2[nH]c(=O)cc2NC2CCCc3c2[nH]c2ccc(OC)cc32)c1	30
rxn:2:86432:155008	COc1ccc(C(C)Nc2cc(C)n(Cc3nc(C)cs3)n2)cc1-c1csc(C)n1	30
rxn:2:102700:125833	CCN(CC)C(C)C(NC1CCCN(C2Cc3ccccc3C2)C1)c1ccc(C)cc1	31
rxn:2:127601:143294	CCc1nn(C(C)(C)C)c(CC)c1NC(C)c1sc(-c2ccn(C3COC3)n2)nc1C	31
rxn:2:101081:164659	CC(C)(C)C(CN1CCc2ccccc21)NC[C@@H](c1ccc2ccccc2c1)C1CC1	31
rxn:2:124437:84786	COc1ccc(-c2cc(NC(C)CCc3nc(C)cc(CC(C)C)n3)ccc2C)cc1	31
rxn:2:70371:167337	CCc1nc2ccccc2cc1NC(Cn1nnc(-c2cccs2)n1)c1ccccc1	31
rxn:2:131438:173058	Cc1cc(C(NC2CCN(C3CCC3)CC2)c2ccccc2)cnc1N1CCCCCC1	32
rxn:2:84648:149800	CC(C1CCC1)n1ncc(S(C)(=O)=O)c1NC1CCc2c(Oc3ccccc3)cccc21	32
rxn:2:135571:159836	CCOc1cc(C)c(-c2ccc3c(c2)C(NC(c2ccc(C)cc2)C2CC2)CO3)c(C)c1	32
rxn:2:160849:146426	COc1cccc(C(Nc2cc(C)n(-c3ncnc4nc[nH]c34)n2)c2ncco2)c1OC	32
rxn:2:137438:146644	Cc1nn(C)c2ccc(-c3ccc4c(c3)C(N[C@@H](C)c3cccc5[nH]ccc35)CC4)cc12	32
rxn:2:83848:80039	CN(c1noc(NC2CCN(C3CC3)C(c3ccccc3)C2)n1)C1C2CC3CC(C2)CC1C3	33
rxn:2:100082:164430	CCCCn1ncc(-c2ccc(C)c(C)c2)c(C(C)Nc2cnn(C3CC(F)(F)C3)c2)c1=O	33
rxn:2:120751:146108	Cc1ccccc1Cc1nc(NC2CCc3ccc(-c4cnn(S(C)(=O)=O)c4)cc32)sc1C	33
rxn:2:76165:172033	CCCN1CCc2nc(NC(C)c3ccc(-c4ccc(-c5cn[nH]c5)cc4)s3)[nH]c(=O)c2C1	33
rxn:2:103209:160246	Cc1ccc(-c2cnn(C)c2NC(Cc2nc3ccccc3o2)c2cc(C)ccc2C)cc1	33
rxn:2:84102:146011	CN(C)c1ncc(-c2ccc(C(NC34CCC(C)(c5nccnc53)C4(C)C)C3CC3)cc2)cn1	34
rxn:2:159454:170917	CC1(C)CCC(C)(C)c2cc3c(cc21)CCC3NCC1(Cc2nc(-c3ccncc3)cs2)CC1	34
rxn:2:79316:169951	Cc1cccc(-n2ccc(NC(C)c3cc4c(cc3-c3cccc5ccoc35)OCCO4)n2)n1	34
rxn:2:85340:164346	COc1ncc(-c2ccccc2C(Nc2cc(-c3cscn3)ccc2C)c2ccccn2)cn1	34
rxn:2:94726:170716	CCc1ccc(C(Nc2c(SC)cnn2Cc2ccccc2C)c2ccc(C(C)C)cc2)cc1	34
rxn:2:145140:160281	COc1ccc(C(C)Nc2cccc(Cn3cccnc3=O)c2)cc1-c1cc2c(cn1)ncn2C	35
rxn:2:76868:170122	CCCCc1ccc(-c2ccc(C(C)Nc3ncccc3C3CCCCN3CC(C)C)cc2)cc1	35
rxn:2:141507:172384	CC(C)C(NCC(F)(F)c1cccc(N(C)C)c1)c1ccc(-c2cccc(-c3ccno3)c2)cc1	35
rxn:2:104704:152122	COc1cc(C)c(C)c2c1SCCC2NC1CCc2ccc(-c3ccc(N4CCCCC4)nc3)cc21	36
rxn:2:78110:172665	COc1ccc(C2(NC3CCCc4c(C)cc(-c5cccc6[nH]ccc56)c(C)c43)CC(C)(C)C2)cc1	36
rxn:2:164825:152583	CCc1nn(-c2ccc(C(C)(C)C)cc2)cc1NC(c1ccccc1)c1c[nH]c2ccc(OC)cc12	36
rxn:2:111990:156454	CCOc1ccc(-c2ccc3c(c2)C(N[C@@H](c2ccc(OC(C)(C)C)cc2)C2CCC2)CO3)c(OC)c1	37
rxn:2:151777:148025	COc1ccncc1-c1cnc2[nH]cc(C(C)NCCc3cc(-c4ccc5nc(C)oc5c4)[nH]n3)c2c1	37
rxn:2:148790:167593	COc1ccc(C(C)Nc2c(-c3nnc(C)o3)ccc(OC)c2OC)cc1-c1n[nH]c2ccccc2c1=O	38
