name	smiles	heavy
rxn:4:196907:229340	O=C1CCN(c2cccc(-c3ncco3)c2)CC1	18
rxn:4:205123:229023	COc1cncc(-c2cnc(C)cc2C)c1C#N	18
rxn:4:196045:228599	COc1ccc(-c2ccnc(C(C)C)c2)cc1C	18
rxn:4:188341:229277	CCOC(=O)c1onc(-c2cnn(C)c2Cl)c1C	18
rxn:4:211397:227950	Cc1ccc(N(C)C)cc1-c1cc2cnccc2[nH]1	19
rxn:4:195518:226473	CCc1ncccc1-c1cccnc1OCCN(C)C	20
rxn:4:211715:228448	Cc1ccc(-c2ccc(C(F)F)cc2Cl)c2nsnc12	20
rxn:4:188111:228128	COc1ccc(-c2ccccc2C(=O)CC#N)cc1C#N	21
rxn:4:195881:227960	c1cc(-c2ccc(-c3ccon3)cc2)c(C2CCC2)cn1	21
rxn:4:205198:226571	Cc1cnc(CC#N)cc1-c1cnn(CC2CCOCC2)c1	22
rxn:4:209693:228732	Cc1nc(-c2ccc(-c3cccc(C#N)c3F)cc2)[nH]c1C	22
rxn:4:188572:227862	COC(=O)c1ncc(-c2cc3cccc(C)c3s2)cc1OC	22
rxn:4:205639:223223	CCNC(=O)c1cccc(-c2nnc(C3(OC)CCOC3)s2)c1	23
rxn:4:193169:228490	O=S(=O)(F)c1cccc(-c2cccc(CN3CCCC3)c2F)c1	23
rxn:4:188090:228015	N#Cc1cc(-c2cccc(Cl)c2C2CC2)ccc1OC(F)(F)F	23
rxn:4:214433:226863	COC(=O)Cn1nc(-c2ccc(OC(F)(F)F)cc2F)nc1C	23
rxn:4:189793:228749	N#Cc1ccc(F)c(-c2ccc(CC(=O)N3CCOCC3)cc2)c1	24
rxn:4:195119:224930	CCN(CC)Cc1cc(-c2ccncc2C(F)(F)F)ccc1OC	24
rxn:4:176776:226050	CCOCc1ccc(-c2c(F)cc(OC(F)(F)F)cc2F)c(F)c1	24
rxn:4:177676:223453	Fc1cc(-c2cccc(-c3cccnc3)c2)ccc1OC(F)(F)F	24
rxn:4:196224:222773	O=C(NC1CCOCC1)c1ccc(-c2nc(C3CCCC3)cs2)cc1	25
rxn:4:180022:227056	COc1cccc(C2CC2)c1-c1ccc(Cl)c(OC)c1C1OCCO1	25
rxn:4:209662:226186	Cc1ccccc1-c1ncc(-c2ccccc2C2CCOCC2)n1C	25
rxn:4:190611:228164	CCOC(=O)c1cc2ccccc2c(-c2ccc(Cl)c(OCC)c2)n1	25
rxn:4:176634:226701	CCOC(=O)c1cc(Cl)cc(F)c1-c1cnc(-c2ccsc2)c(Cl)c1	25
rxn:4:220806:222948	Cn1nc(-c2cnc(N3CCC(O)CC3)nc2Cl)nc1N1CCOCC1	26
rxn:4:210947:228112	COc1ccc(C#N)cc1-c1cc(F)c2c(cnn2C2CCCCO2)c1	26
rxn:4:176854:226034	COC(=O)c1cc(OC)c(Cl)c(-c2cc(Cl)c(OC)c(C(F)(F)F)c2)c1	26
rxn:4:196774:226777	Cc1ccc(-c2ccc(-c3cc(C)c(F)c(OC(F)F)c3)cc2F)nc1	26
rxn:4:196532:225410	O=c1ccccn1-c1ccc(-c2ccc3sc4ccccc4c3c2)cc1	26
rxn:4:191614:225278	COC(=O)c1ccc(C(=O)OC)c(-c2ccc(S(=O)(=O)C(F)(F)F)nc2)c1	27
rxn:4:218244:223901	Cc1ccn2ncc(-c3ccc(OCCN4CCC(C)CC4)c(Cl)c3)c2n1	27
rxn:4:182167:222674	CCc1csc2ccc(-c3cccc(C(=O)NC4CCCCC4)c3F)cc12	27
rxn:4:182684:224366	Fc1cc2scc(-c3ccc(OC(F)(F)F)c(OCC4CC4)c3)c2cc1F	27
rxn:4:188254:222746	COC(=O)c1cc(-c2ccc(CNC(=O)OC(C)(C)C)cc2)c(C#N)cc1Cl	28
rxn:4:216080:225008	COC(=O)c1ncnc2c1c(-c1ccc(N3CCC(OC)CC3)cc1)cn2C	28
rxn:4:209951:222591	N#Cc1cc2ccc(-c3cccc(S(=O)(=O)NCc4ccccc4)c3)cn2c1	28
rxn:4:179763:225035	Fc1ccc(OC2CCCCC2)c(-c2ccccc2Oc2ccccc2F)c1	28
rxn:4:203899:226140	COC(=O)c1cc(-c2cc(C(C)(C)C)ccc2OC)cc(N2CCN(C)CC2)c1	29
rxn:4:211514:223646	CC(C)(C)OC(=O)N1CCC(Oc2ccc(-c3ccn4nccc4c3Cl)cc2)C1	29
rxn:4:202416:226633	CCOC(=O)c1nn(C(C)=O)c2cc(-c3ccc(-n4cccn4)nc3C)ccc12	29
rxn:4:212145:223800	Cn1cc2c(F)cc(-c3cc(OCc4ccccc4)cc(C(F)(F)F)c3)cc2n1	29
rxn:4:184461:225720	CCOC(=O)COc1ccccc1-c1ccc(CC(=O)OC)c(C(F)(F)F)c1C#N	30
rxn:4:193799:224092	Cc1ccc(CN2CCCCC2)cc1-c1cc(C#N)ccc1OCc1ccccc1	30
rxn:4:182392:225921	COc1cc(-n2cc(-c3cccc4c3oc3c(C(C)(C)C)cccc34)cn2)ccn1	30
rxn:4:209506:222521	CC(C)(C)OC(=O)Nc1cc(-c2ccnc(N3CCC(F)(F)C3)c2)cc(C(F)(F)F)c1	31
rxn:4:190723:224552	CN(C)C(=O)Oc1ccc2cc(-c3cc(F)cc(COC4CCCCC4)c3)ccc2c1	31
rxn:4:197094:222493	O=C(Nc1cc(F)cc(-c2nc3cccc(C(F)(F)F)c3s2)c1)OCc1ccccc1	31
rxn:4:175804:222523	CC(C)(C)NS(=O)(=O)c1ccc(-c2ccccc2CCC(=O)C(C)(C)C)c(C(F)(F)F)c1	32
rxn:4:206802:225171	Cc1cccc(-c2nnc(-c3ccccc3-c3cc(F)cc(CN4CCOCC4)c3)o2)c1	32
rxn:4:175493:223649	COC(=O)C(C)(C)Cc1ccc(-c2cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)cc1	33
rxn:4:173532:224617	CC(C)COc1ccc(C(=O)OC(C)(C)C)cc1-c1ccc(OCCN2CCCC2)c(Cl)c1	33
rxn:4:185118:226336	N#Cc1cc(-c2cccc(S(=O)(=O)CC(=O)N3CCC(C(F)(F)F)CC3)c2)c(Cl)cc1C1CC1	34
rxn:4:216296:226533	CCOC(=O)c1cc(F)ccc1-c1ccc(Cn2c(C)cc(=O)n3c4ccccc4nc23)cc1	34
rxn:4:174207:222607	COc1ccc(C(=O)OCc2ccccc2)cc1-c1ccc(NC2CCN(S(C)(=O)=O)CC2)cc1	35
rxn:4:176039:222571	Cc1cccc(C)c1CCC(=O)c1ccc(-c2ccc(C(=O)NCc3ccccc3)cc2Cl)cc1	35
rxn:4:204566:223886	COc1cc(-c2nc3ccccc3[nH]2)cc(-c2cccc3c2CCN(C(=O)OC(C)(C)C)C3)c1OC	36
rxn:4:222075:222740	CC(C)c1cc(-c2cnn(CC3CN(c4nccn5nc(C6CC6)cc45)C3)c2)cc(C2CCCNC2)n1	37
rxn:4:187999:223039	COc1cc(-c2ccc(F)c(C(=O)NC(C)C)c2)cc2c1OC1(CCN(C(=O)OC(C)(C)C)CC1)CC2=O	38
rxn:4:190290:222478	Cc1ccc(-c2c[nH]cc2C(=O)c2ccc(-c3cc(C(=O)NCc4ccccc4C)ccc3Cl)cc2)cc1	38
rxn:4:215310:228887	CC(=O)OC1=C2C(=Nc3c(c(=O)n(C)c(=O)n3C)C2c2ccc(-c3cc(C#N)ncc3Cl)cc2)c2ccccc21	40
rxn:4:207919:223032	CCCNC(=O)c1ccc(-c2ccc(C3c4c(oc5ccccc5c4=O)C(=O)N3c3nc(C)c(C)s3)cc2)c(F)c1	41
rxn:4:185595:224236	Cc1ccc(CN(C(=O)c2oc3ccc(-c4ccccc4OCc4cccc(F)c4F)cc3c2C)C2CCS(=O)(=O)C2)o1	43
