name	smiles	heavy
rxn:3:62737:17573:118778	CCc1cc(-c2cn(CC3CC(=O)N([C@@H](CC)C(=O)N[C@H]4C[C@H](OC(C)(C)C)C4)C3)nn2)nn1C(C)(C)C	38
rxn:3:45961:15621:81904	CC1CC(NC(=O)c2ncc(C=CCCn3cc(-c4cn(CCN(C)C)nc4C(F)(F)F)nn3)cn2)CS1	38
rxn:3:41099:2718:104163	CCC(NC(=O)c1ccc(C=CCn2cc(Cc3ccccc3C(F)(F)F)nn2)c(OC)c1)C1CC1(C)C	38
rxn:3:62284:19124:124988	COc1cc(C)c(C)c(NC(=O)[C@H](CC(C)C)n2cc(-c3ccnn3Cc3c(C)cccc3C)nn2)c1C	38
rxn:3:40919:18624:125359	Cc1nn(CCC#N)cc1-c1cn(CC=Cc2cc(C(=O)NC3CCOCC34CCOCC4)c(F)cn2)nn1	39
rxn:3:40560:6418:136608	O=C(NC1C2C3CC4C5CC(C42)C1C53)c1ccc(C=CCn2cc(-c3ccc(-c4cccnc4)s3)nn2)nc1	39
rxn:3:41109:23720:81229	COc1ccc(C(=O)N[C@@H](c2ccc(C)cc2)c2ccsc2)c(C=CCn2cc(C34CC3CN(C)C4)nn2)c1	39
rxn:3:54199:17900:97101	Cc1ccc(-n2nccc2-c2cn(CCC3C(c4ncccc4C(=O)Nc4csc(C)c4)C3(F)F)nn2)nc1	39
rxn:3:57778:1920:137000	CSc1ncnc2c(-c3cn(CCCc4cnc(C(=O)NCC5CCCOC5C(C)(C)C)nc4)nn3)csc12	39
rxn:3:41111:15479:110595	COc1cccc(C=CCn2cc(Cn3cc(C#N)c(C4CCCC4)n3)nn2)c1C(=O)NCC1(F)CC(C)(C)C1	40
rxn:3:53958:32379:90105	Cc1cc(C)c2c(c1)CC(NC(=O)c1ccc(C3C(CCn4cc(-c5cncc(C)c5F)nn4)C3(F)F)cc1)C2	40
rxn:3:62035:14361:132644	Cc1c(-c2cn(Cc3cccc(C(=O)Nc4ccc(OCC5CCCCO5)cc4)c3)nn2)cnc2cccnc12	40
rxn:3:52750:7715:121791	Cc1ccc(C2CC2CCn2cc(-c3nnc(C(C)(C)C)s3)nn2)c(C(=O)Nc2ccccc2OC(C)(C)C)c1	40
rxn:3:64729:7063:98117	CC(CNC(=O)c1ccc(N2CC(Cn3cc(C45CCCN4CCC5)nn3)CC2=O)nc1)C1(C2CCCC2)COC1	41
rxn:3:50319:7141:120660	Cc1ccc2c(c1)[C@@H](NC(=O)c1ncc(C3C(Cn4cc(-c5cncc6c5cnn6C)nn4)C3(F)F)cn1)[C@H](C)C2	41
rxn:3:59897:1942:69173	COc1cccc(O[C@H]2CCOC2)c1NC(=O)c1cccc(Cn2cc(-c3ccc(-n4cnc(C)c4)nc3)nn2)n1	41
rxn:3:46060:3857:132450	COC1(CNC(=O)c2cc(C=CCCn3cc(-c4ccc(-c5ccc(C#N)cc5)cc4)nn3)ccn2)CCCCC1	41
rxn:3:53630:38592:98641	Cc1cccc(C(NC(=O)c2cc(C3C(CCn4cc(-c5ccccc5C)nn4)C3(F)F)cs2)C2CCOCC2)c1	41
rxn:3:55593:2928:130028	Cc1cccc(F)c1-c1cn(CC2CC2c2cccc(C(=O)NCC(C)(C)Cc3c(C)sc4ccccc34)c2)nn1	41
rxn:3:62827:6872:107217	CC1(C)C(C)(C)C1(C)NC(=O)[C@@H](c1ccccc1)N1CC(Cn2cc(Cn3ccc(-c4cnccn4)n3)nn2)CC1=O	42
rxn:3:54433:7625:123679	Cc1ccc2c(c1)C(NC(=O)c1ccc(C)cc1C1C(CCn3cc(-c4cccc(F)c4C#N)nn3)C1(F)F)CCO2	42
rxn:3:40007:6960:90692	N#CCc1cc(-c2cccnc2)nn1Cc1cn(CC=Cc2cscc2C(=O)NC2CCC(C3CCCC3)CC2)nn1	42
rxn:3:49517:2692:77643	CCC(COc1ccccc1)NC(=O)C1C(c2ccccc2-n2cc(Cc3ccc(F)c(C(F)(F)F)c3)nn2)C1(F)F	42
rxn:3:52484:2125:155840	CC(c1cn(CCC2CC2c2ccc(C(=O)N[C@H](c3ccsc3)c3cccc4ccccc34)nc2)nn1)C1CCCC1	42
rxn:3:62645:6859:108394	Cc1cc(C)c2c(c1)OCC[C@@H]2NC(=O)C(C)N1CC(Cn2cc(Cn3nc(-c4ccsc4)cc3C3CC3)nn2)CC1=O	43
rxn:3:59823:15677:76321	CC(NC(=O)c1ccc(-n2cc(-c3cn(CC(F)F)nc3C3CCCCC3)nn2)c(C(F)(F)F)c1)C1CCCCCCC1	43
rxn:3:56732:15639:92739	Cc1cccc2c1CC(NC(=O)c1cc3cc(C4CC4Cn4cc(-c5cn(C(C)C)nc5C(F)F)nn4)ccc3o1)CO2	43
rxn:3:60638:5102:72273	CCC(C)[C@@H](NC(=O)c1ccc(-n2cc(Cn3cc(C#N)c4cc(F)ccc43)nn2)cc1C)c1cc(C)c(OC)c(C)c1	43
rxn:3:50700:6420:139531	Cc1cc(C2C(Cn3cc(-c4ccc(-c5cncnc5)s4)nn3)C2(F)F)ccc1C(=O)NCCC1CC1c1cscc1C	43
rxn:3:62780:3172:92886	Cc1cc(C)c2c(c1)OCC2CCNC(=O)C(c1ccccc1)N1CC(Cn2cc(Cc3ccc(F)cc3F)nn2)CC1=O	44
rxn:3:63514:36414:135468	Cc1cscc1-c1cccc(-c2cn(CC3CC(=O)N(c4c(C(=O)NC5CCC(C(C)(C)C)C5)ccc(C)c4C)C3)nn2)c1	44
rxn:3:42926:6405:167333	Cc1ccc(NC(=O)c2ccc(-c3ccc(-n4cc(-c5cnc(C#N)nc5)nn4)cc3)o2)c(C)c1OCCc1ccccc1	44
rxn:3:56520:7141:111499	CSc1ncc(C2CC2Cn2cc(-c3cncc4c3cnn4C)nn2)c(C(=O)NCC2OCC3(CCCC3)c3ccsc32)n1	44
rxn:3:64480:38858:131022	CCSC1C2CCCC1CC(NC(=O)c1cc(F)c(N3CC(Cn4cc(-c5cc(C(F)(F)F)ncn5)nn4)CC3=O)cc1F)C2	45
rxn:3:63988:19686:155662	COc1ccccc1-c1cc(NC(=O)CN2CC(Cn3cc(-c4cc(C)nn4Cc4ccccc4F)nn3)CC2=O)ccc1C	45
rxn:3:63452:20145:117617	CCc1cc(-c2cn(CC3CC(=O)N(c4cccc(C(=O)NCc5cc(C)c(C)s5)c4C)C3)nn2)n(Cc2ccccc2C)n1	45
rxn:3:52716:19837:135073	Cc1cc(-c2cn(CCC3CC3c3cccc(C(=O)Nc4ccc5c(c4)CCCC5)c3F)nn2)n(Cc2cccc(C)c2C)n1	45
rxn:3:56856:1872:69227	CC(C)(c1ccc(F)cc1)c1cn(CC2CC2c2ccc(C(=O)NCc3ccc(Sc4ccccc4)s3)c(C(F)(F)F)c2)nn1	45
rxn:3:63237:465:148989	COc1cc(N2CC(Cn3cc(-c4cc(C)ccn4)nn3)CC2=O)ccc1C(=O)NCc1cccc(-c2ccc3c(c2)CCC3)c1	46
rxn:3:56722:18965:86118	COc1ccc2c(c1)CC[C@H](NC(=O)c1cc3c(C4CC4Cn4cc(-c5ccnn5Cc5cccc(F)c5)nn4)cccc3s1)C2	46
rxn:3:63525:31589:154024	Cc1cccc(Oc2ccc(NC(=O)c3cc(C)ccc3N3CC(Cn4cc(-c5sc(C(F)F)nc5C)nn4)CC3=O)c(C)c2)c1	46
rxn:3:63635:27770:77006	COc1ccc(C2CC2)c(NC(=O)c2cnc(N3CC(Cn4cc(-c5nc(C(F)(F)F)nc6c5CCCC6)nn4)CC3=O)nc2C)c1	47
rxn:3:56461:6882:159709	Cc1cc(C2CC2Cn2cc(Cn3ccc(-c4cccnc4)n3)nn2)cc(C)c1C(=O)Nc1ccc2c(c1)-c1ccccc1C2(C)C	47
rxn:3:56475:36643:120930	CSc1ccc([C@@H](NC(=O)c2cc(F)c(F)cc2C2CC2Cn2cc(-c3ccccc3-c3c(C)nn(C)c3C)nn2)C(C)(C)C)cc1	47
rxn:3:50426:7786:156842	Cc1nc(C2C(Cn3cc(C4(C)CCCN4CC(F)(F)F)nn3)C2(F)F)sc1C(=O)Nc1cccc(-c2ccc3c(c2)OCCO3)c1C	48
rxn:3:51018:14406:125162	Cc1ccc(-c2cncc(-c3cn(CC4C(c5cc(F)c(C(=O)NC(C)Cc6ccc(C(C)(C)C)cc6)cc5F)C4(F)F)nn3)c2)cc1	48
rxn:3:51051:27777:93192	COc1c(C(=O)NC2(c3ccc4c(c3)CCO4)CC2)cccc1C1C(Cn2cc(-c3cc(C(F)(F)F)c4nc(C)ccc4c3)nn2)C1(F)F	49
rxn:3:50440:7693:133908	Cc1nc(-c2cn(CC3C(c4cnccc4C(=O)N[C@H](c4ccc5c(c4)CCO5)c4cccs4)C3(F)F)nn2)c2c3c(sc2n1)CC(C)CC3	50
