name	smiles
rxn:1:49499:39283	O=C(c1cn(C[C@H]2C[C@H](C(=O)O)C2)nn1)C1CCC1
rxn:1:61114:95	Cc1occc1-c1cn(CC(=O)N2CC(F)(F)C2)nn1
rxn:1:55739:32710	Oc1cnc(-c2cn(CC3COCCC3(F)F)nn2)c(F)c1
rxn:1:62510:32459	CC[C@@H](c1ccc(F)cc1)n1cc([C@](C)(O)COC)nn1
rxn:1:61517:3361	CC(C)c1cnn(Cc2cn(CC3(F)CCC3)nn2)c1
rxn:1:58126:12149	CCN(CCn1cc([C@H]2C[C@H]2N)nn1)c1ccccc1F
rxn:1:61386:11767	O=C(O)[C@H]1CC[C@H](c2cn(CCn3nccn3)nn2)CC1
rxn:1:49352:28636	Cc1nccn1[C@@H]1CCC[C@@H]1n1cc(CCC(C)(C)N)nn1
rxn:1:61907:7104	N[C@H]1CCCC[C@@H]1Cn1cc(CCN2CCCC2=O)nn1
rxn:1:49537:11826	Cc1csc(C2C(Cn3cc(C(C)C(C)O)nn3)C2(F)F)c1
rxn:1:57212:38433	Cc1cccc(CCCn2cc(C3(N)CCCC3)nn2)c1Cl
rxn:1:59972:4000	CC(C)N(Cc1cn([C@H]2CCC[C@H](N)C2)nn1)S(C)(=O)=O
rxn:1:44748:23880	COC(=O)c1sc(-n2cc([C@@H]3CCCO3)nn2)c(Cl)c1O
rxn:1:61349:23330	C[C@H](O)Cc1cn(C2CN(Cc3ccc(F)cc3F)C2)nn1
rxn:1:62551:27806	Cc1oc(-c2cn(C[C@@H]3CC[C@H]3CO)nn2)cc1C(=O)O
rxn:1:61071:28564	COC1CCCN(CCn2cc([C@@H]3C[C@H]3CO)nn2)C1
rxn:1:55112:2927	CSCCc1cn(CC2CC2c2ncccc2C)nn1
rxn:1:61861:32146	COC(=O)C(C)(C)Cn1cc(C[C@@H]2CCCNC2)nn1
rxn:1:49406:6010	NCc1cc(-c2cn(CC34CCC(N)(CO3)C4)nn2)co1
rxn:1:57088:7802	O[C@@H]1CCC[C@H]1c1cn(CCCc2cncnc2Cl)nn1
rxn:1:60807:2796	CCC1(c2cn(Cc3ccc(CC(=O)O)cc3)nn2)CCC1
rxn:1:55107:39290	CCC(C)(N)Cc1cn(CC2CC2c2cc(C)ccn2)nn1
rxn:1:60640:13833	CC(C)Cc1n[nH]cc1Cn1cc([C@H]2CCCC[C@H]2O)nn1
rxn:1:49406:273	NC12CCC(Cn3cc(Cc4ccc(O)cc4)nn3)(C1)OC2
rxn:1:41071:7135	CC(O)c1cn(CC=Cc2cc(F)c(C(=O)O)cc2F)nn1
rxn:1:62307:39351	O=C(NCc1cn(-c2cncc(Cl)c2)nn1)C1CCCCN1
rxn:1:42905:28700	CNC(c1cn(C2(c3ccc(F)cc3)CCCC2)nn1)C1CC1
rxn:1:57170:23838	NC[C@@H]1CC[C@H]1c1cn(CCCc2cncc(O)c2)nn1
rxn:1:62502:14343	CCNC(=O)c1ccc(-c2cn(CCCN)nn2)c(F)c1
rxn:1:48539:39726	C=Cc1cn(CCC(O)C(O)c2ccc(C)nn2)nn1
rxn:1:61738:38845	Cc1cc(-c2cn(C3(C(=O)N(C)C)CCC3)nn2)ccc1F
rxn:1:65697:11767	CCN(CC)CCn1cc([C@H]2CC[C@H](C(=O)O)CC2)nn1
rxn:1:62523:18628	CCc1nn(Cc2cn(C[C@@H]3COCCO3)nn2)cc1Cl
rxn:1:43238:3645	CCC1(C)COC(Cn2cc([C@@](C)(O)c3cc(C)on3)nn2)C1
rxn:1:61855:5787	CO[C@H]1COC[C@@H]1n1cc(COCc2cccc(O)c2)nn1
rxn:1:60668:26000	CCc1n[nH]c(C)c1Cn1cc(C2CC(=O)N(C3CC3)C2)nn1
rxn:1:55849:744	OC1(c2cn(CCC3CCCC4CC34)nn2)Cc2ccccc2C1
rxn:1:40641:2237	CC(=O)CCn1cc(CCC(=O)CC2(N)CC2)nn1
rxn:1:61917:38412	CC(C)NCc1cn([C@@H](COC(C)(C)C)C(=O)O)nn1
rxn:1:43587:39262	OCC(c1ccc(Cl)cc1)n1cc(CC2(CO)CCC2)nn1
rxn:1:64127:7717	Cc1nc(-c2cn(CC#N)nn2)c2sccc2n1
rxn:1:55566:10808	CCNCc1cn(CC2CC2c2ccc(C(C)C)cc2)nn1
rxn:1:51730:3861	Cc1ccnc(C2CC2CCn2cc(C3CCC3CO)nn2)c1
rxn:1:60808:1779	Cc1ccccc1CSCc1cn(C2CCCCC2)nn1
rxn:1:40607:28725	Cc1c(C=CCn2cc([C@H]3C[C@@H](C#N)C3)nn2)cnc(N)c1N
rxn:1:40596:2227	CC(C)(c1cn(CC=Cc2ccc(C(N)=O)cc2)nn1)C(F)F
rxn:1:55209:2582	FCC1(c2cn(CC3CC3c3cc(F)ccc3F)nn2)CC1
rxn:1:61080:7420	O=C(Cn1cc([C@@H]2[C@@H]3COC[C@@H]32)nn1)N1CCC(CO)C1
rxn:1:65735:13877	CCC(=O)OCc1cn(CC=Cc2cccnc2N)nn1
rxn:1:56995:1079	Cc1cnccc1-c1cn(CCCc2c[nH]cn2)nn1
rxn:1:62372:3250	COc1cc(F)c(-c2cn([C@H]3CCCCC[C@@H]3O)nn2)c(F)c1
rxn:1:57415:2703	Nc1cc(CCCn2cc(C3(C(F)(F)F)CC3)nn2)cnc1O
rxn:1:45344:11774	CC(=O)N1CCC(c2cn(CCC=Cc3cnoc3)nn2)C1
rxn:1:41116:35693	Cc1ccc(C(=O)NC(C)C2CC2)cc1-c1cn(C2CCC2)nn1
rxn:1:41447:31467	Cc1ccc(-n2cc(-c3cncc(CN)c3)nn2)c(F)c1
rxn:1:41039:2783	Cc1cc(-c2cn(-c3ccc(CO)c(F)c3)nn2)n[nH]1
rxn:1:61669:4136	CC[C@@H](c1ccccc1F)n1cc(CNCC(N)=O)nn1
rxn:1:55882:6016	OCC1(Cn2cc(COCc3cccnc3)nn2)COC1
rxn:1:45487:3949	Nc1nccc(C=CCCn2cc([C@H]3CC[C@H](N)CC3)nn2)n1
rxn:1:45336:28835	NC(=O)C(N)Cc1cn(CCC=Cc2ccoc2)nn1
rxn:1:60921:38711	CCN(CCn1cc(-c2ncccc2N)nn1)C1CCOCC1
rxn:1:62523:39316	COC(=O)C1CC1c1cn(C[C@@H]2COCCO2)nn1
rxn:1:61299:7790	NC(=O)c1ccc(Cn2cc(CS(=O)(=O)C(F)(F)F)nn2)cc1
rxn:1:62306:8671	CC(Cn1cc(C2(N)CC3(CCC(F)(F)CC3)C2)nn1)C(F)F
rxn:1:41738:39153	CCC(C)NCc1cn(CC=Cc2cccc(Cl)c2O)nn1
rxn:2:114864:136479	Cc1conc1NC1CCSC(C)C1
rxn:2:71837:84526	CCC1COC(CNc2csnc2C)C1
rxn:2:67607:134208	Cc1ccc(C(C)Nc2ncsn2)c(C)n1
rxn:2:114385:96265	CSC1CC(NCc2cc3cnccc3s2)C1
rxn:2:81969:127762	CC1OCCC1Nc1nnc(C2COC2)s1
rxn:2:95697:138812	FC1CCC(NC2CCn3cncc32)C1
rxn:2:111693:122245	CC(NC(c1cccs1)C1CC1)c1csnn1
rxn:2:76863:111773	COc1ccnc(C(C)NC2CCCC2)c1
rxn:2:91068:114552	CN(CCNC1CCOCC1)c1nccs1
rxn:2:116824:121253	Cc1cnn(C2CCC2)c1NC1CSC(C)C1
rxn:2:108370:98873	CC1(C)COC1c1cccc(NC2CC2)c1
rxn:2:123522:100219	Cc1noc(NC2CCCC3CCCC32)n1
rxn:2:90143:141545	CC1CCCC(NC2Cc3cocc3C2)C1
rxn:2:102751:86627	CC1Cn2nccc2C1NCC(F)C(C)(C)C
rxn:2:92898:133854	CC[C@H]1OC[C@@H]1NC1CCOC(C)(C)C1
rxn:2:127280:117258	CC(N[C@@H](C)c1nccn1C)c1ccn(C)n1
rxn:2:94820:113291	Cc1cc(C(C)NC2C[C@@H]3CC[C@H]2C3)nn1C
rxn:2:95588:96015	CC1CCC1NCc1cn(C2CC2)ccc1=O
rxn:2:107065:98187	CC(C)OCn1cc(NC2CCC[C@@H]2F)cn1
rxn:2:74427:95085	CC(NCc1nc(C(C)(F)F)cs1)c1ncco1
rxn:2:93644:99881	C[C@H]1CC(Nc2cn[nH]n2)c2ccccc21
rxn:2:116225:110686	CC(C)c1ncsc1NC1CCC2(CCO2)CC1
rxn:2:110168:114686	Cc1nc(C(C)NCC2(F)CC(F)(F)C2)cn1C
rxn:2:128196:71586	CC1CC(CNC2CC(c3ccsc3)C2)C(C)O1
rxn:2:92195:76956	CC(c1cc(NCC2CCO2)n(C)n1)C1CC1
rxn:2:133481:87875	CCc1nccc(NC2CCCc3occc32)n1
rxn:2:111131:96477	CC(NCC1C2CCC21)c1cccc2ncoc12
rxn:2:122046:117016	Cc1cnc(NC2CCCS(=N)(=O)C2)c(C)n1
rxn:2:74918:136479	CC1CC(NCc2n[nH]c3ncccc23)CCS1
rxn:2:73189:110686	CCCc1nonc1NC1CCC2(CCO2)CC1
rxn:2:134596:121253	Cc1cc2nc(NC3CSC(C)C3)sc2cc1C
rxn:2:83240:120114	CC(NC1CCCc2oncc21)c1ncn[nH]1
rxn:2:109734:131337	CC(N[C@H]1C[C@@](C)(F)C1)c1cccc2c1CCO2
rxn:2:94308:124134	CC1CC12CCCC2NCc1ncc(C2CC2)o1
rxn:2:122310:90537	CCc1cc(NC2CCCCC2C2CC2)cnn1
rxn:2:97980:100665	COc1ccc2c(c1)CCC(F)C2Nc1ccsn1
rxn:2:74168:115675	c1nc(C2CC2NC2CCCC23CCCS3)c[nH]1
rxn:2:132491:106329	COCC(NC1CC2CC1CC2F)C(C)C
rxn:2:165131:98801	Cc1ccc2c(=O)[nH]ccc2c1NC1CCC1
rxn:2:73001:137546	FC(F)(CNC1CCc2cnoc2C1)c1ccoc1
rxn:2:81891:96078	CCOc1nn(C)cc1NC1CC2CCN(C2)C1
rxn:2:110190:110791	COCc1nocc1CNC1C[C@@H](C)C[C@@H](C)C1
rxn:2:76200:112403	COc1ccccc1C[C@@H](C)NC1CC(F)(F)C1
rxn:2:77400:91066	COC1(CNC2COc3ccsc32)CCOC1(C)C
rxn:2:68915:134994	Cc1cn2nc(NC3CCC34COC4)ccc2n1
rxn:2:134404:94855	Cc1ccc(-n2nccn2)c(NC2CC3CC3C2)c1
rxn:2:79794:102802	Cc1cccnc1C(C)NC1COc2ccncc21
rxn:2:138820:115044	COc1c(CCNC(C)c2ccns2)cnn1C
rxn:2:113490:74582	CCC(N[C@H]1CCC[C@H]1N(C)C)C1COC1
rxn:2:115489:141558	CC(Nn1ccccc1=O)c1cc(C2CC2)ccn1
rxn:2:102933:78335	CCCc1cc(NC2CCc3ncoc32)c(C)cn1
rxn:2:135764:131279	CC[C@@H]1C[C@@H]1NC(C)c1cnc(-c2cc[nH]c2)s1
rxn:2:135339:68678	c1cc2c(CNC3C[C@@H]4COC[C@H]34)c[nH]c2cn1
rxn:2:77167:118314	CCCC(C)NC(C)c1cc2c(s1)CCCC2
rxn:2:102687:90316	FC1(F)c2ccccc2C1NCC1CC2COCC12
rxn:2:111091:129239	CCC1CCC(NC(C)(C)C2CCCCO2)C1
rxn:2:102561:138712	CCC(C)c1cc(NC2CC(S(C)(=O)=O)C2)n[nH]1
rxn:2:105914:100818	Cc1ccnc(C(NC2CC2C2CC2)C2CC2)c1
rxn:2:128771:130848	COc1ccc(C)c(NC2CC3CCC2CN3C)c1
rxn:2:121371:92737	c1nc(-c2nnc(NC3CCCC4CCC43)s2)c[nH]1
rxn:2:70825:76308	C[C@@H](NC1C[C@H]2CC[C@@H]1C2)c1ccc2c(c1)OCO2
rxn:2:128804:93770	CCC(Nc1nccc2c1C(C)OC2)C1=NCCC1
rxn:2:118443:125587	COc1cccc2c1OCC2NCc1ccnnc1
rxn:2:125857:138445	COc1nnc(C)cc1NC1CCOC12COC2
rxn:2:90109:96608	Cc1ccc2oc(CNC3CCCC[C@@H]3F)cc2c1
rxn:2:139343:77978	CN1CC(NC[C@H]2CC[C@@H](F)CC2)c2ccccc21
rxn:2:88758:139913	COCC1(NC2CCCCc3ccoc32)CSC1
rxn:2:120221:122313	CC(C)Oc1ncccc1CNC1CCCSC1C
rxn:2:103110:83857	CCCc1ccc(NC(C)CC2(C)CC2)cn1
rxn:2:115336:76620	COCn1cccc(NC2CCSc3sccc32)c1=O
rxn:2:73551:80327	COc1ccc(C)c2sc(NC3CCOCC3C)nc12
rxn:2:78738:138205	Cc1nc2scnn2c1CNC1CCCC(C2CC2)C1
rxn:2:106997:92107	Cc1nn(COC(C)(C)C)c(C)c1NC[C@@H]1CCO1
rxn:2:124729:76878	Cc1snnc1C(C)N[C@@H]1CCCC[C@@H]1n1ccnn1
rxn:2:134437:135605	CC(C)c1nscc1NC1CCCC1C(C)(C)C
rxn:2:104286:96551	CCn1ccc(NC2CCCC2(CC)CC)nc1=O
rxn:2:95606:66671	CC(NCCN1CCCC(F)(F)C1)c1cccnn1
rxn:2:104066:81291	CC(C)C(NC[C@@H]1C[C@H]1C(C)C)c1cnn(C)c1
rxn:2:78711:66557	CO[C@H]1CCCCC1Nc1cc(C)c2c(c1)ncn2C
rxn:2:93749:74326	COc1cc(C(C)Nc2cscc2OC)ccc1C
rxn:2:96604:109315	COCCC(C)(NC(C)c1cnco1)C1CC1
rxn:2:127228:118194	CCC(C)(CC)CNC1CCC12CCCCO2
rxn:2:75519:101881	CCC(NC(C)(C)C1CCC1)C12CC(C1)C2
rxn:2:80032:129772	CCCC(NC1CCN(C)C12CCC2)C(C)C
rxn:2:109184:118376	c1cc(NC2CCc3ccsc3C2)c(OC2CC2)cn1
rxn:2:138829:69918	CC(C)CC(C)C(C)(C)NC(C)c1cn(C)cn1
rxn:2:102859:84526	CCC1COC(CNC(CC)c2nnc[nH]2)C1
rxn:2:72955:81336	CCC(NC1C2CCC21)C1CCCN1C(C)C
rxn:2:68067:108380	COc1ccsc1C(C)N[C@@H](C)c1cc(C)c(C)o1
rxn:2:94254:128952	CC1CC(NCC2(F)CC(C)C2)C(C)(C)N(C)C1
rxn:2:83837:127910	CC(NC(C)c1nc(C(C)(C)C)no1)c1cccnc1
rxn:2:96711:71004	CC(C)C1CC(Nc2cccc3cnncc23)CCS1
rxn:2:79050:87875	c1cc(CNC2CCCc3occc32)n(C2CCC2)n1
rxn:2:92062:138926	Cc1nn(Cc2ccccn2)cc1NC1CC2(CC2)C1
rxn:2:78520:99398	CCc1ccccc1NC(C)c1cc(C)nn1CC
rxn:2:141569:138589	COc1ccn2nc(NCC3OCCC3(C)C)nc2c1
rxn:2:89227:85589	CC(CNC1CC[C@@H]2[C@H]1C2(F)F)c1cccc(=O)[nH]1
rxn:2:109799:68842	CCCOc1ccc(NC2CCCCCCC2)nn1
rxn:2:97373:96961	CCCS(=O)(=O)C1CCCC1NC(C)c1cnsc1
rxn:2:104401:73350	CS(=O)(=O)C1CCCC(N[C@@H]2C[C@H]2c2cccnc2)C1
rxn:3:64509:2088:141744	CCCC(C)(C)c1cn(-c2cncc(C(=O)NC3CC(C)C3)c2)nn1
rxn:3:58396:1912:98525	CN(C)C(C)(C)c1cn(-c2ccccc2C(=O)N[C@@H]2[C@H]3CCCO[C@H]32)nn1
rxn:3:40856:4275:104163	CCC(NC(=O)C1(n2cc(CN3CCC(C)C3)nn2)CC1)C1CC1(C)C
rxn:3:59969:11743:123072	CC1(C)CCC1CNC(=O)[C@@]12C[C@@H](n3cc(Cc4cccc(F)c4)nn3)[C@@H]1C2
rxn:3:62479:8541:81292	CC(F)CCNC(=O)C(C(C)C)n1cc(-c2cc(F)c(C#N)c(F)c2)nn1
rxn:3:61928:39331:100551	COCC1(C)CCCC1NC(=O)[C@@H](C(C)C)n1cc(C=CC(C)C)nn1
rxn:3:62466:8711:118169	CSC(C)C(C)NC(=O)C1CCC(n2cc(C3CC3(C)C)nn2)C2CCC12
rxn:3:59446:32462:75206	C[C@H](NC(=O)[C@H]1C[C@@H](n2cc(-c3nccc(C(F)F)n3)nn2)C1)C1CC1(C)C
rxn:3:46257:787:110352	CCNC(=O)c1cccc(C=CCCn2cc(C3CCN(C)CC3)nn2)c1C
rxn:3:61524:29488:87295	CC(C)Cc1ccc(-c2cn(C3(C(=O)NC[C@@H]4C[C@H]4C)CCCC3)nn2)cc1
rxn:3:59446:31339:74260	CCC1(C)CC(CNC(=O)[C@H]2C[C@@H](n3cc(-c4ncc5n4CCCC5)nn3)C2)O1
rxn:3:61929:2210:85900	C[C@H](C(=O)NCc1coc2c1CCCC2)n1cc(C(C)(C)N2CCCCC2)nn1
rxn:3:40792:31532:120442	CC1(NC(=O)Cc2ccccc2C=CCn2cc(C3(F)CCC3)nn2)CSC1
rxn:3:61523:30291:83045	Cc1nn(C)c(C)c1-c1cn(C2(C(=O)N[C@H](C)c3cccs3)CCC2)nn1
rxn:3:61929:2710:116251	CCC1CC1(C)NC(=O)[C@@H](C)n1cc(Cc2cccc(C(F)(F)F)c2F)nn1
rxn:3:40563:38411:118408	CC1(c2cn(CC=Cc3cnccc3C(=O)NC3(C4CC4)CCCC3)nn2)CC1
rxn:3:49485:39269:118925	COc1cccc(S(=O)(=O)F)c1NC(=O)C1CC(n2cc(C3CCC3)nn2)C1
rxn:3:61929:17601:77400	COC1(CNC(=O)[C@@H](C)n2cc(-c3cc(C4CC4)n(C)n3)nn2)CCOC1(C)C
rxn:3:49485:8620:82782	C[C@@H]1[C@@H](NC(=O)C2CC(n3cc(C4(N(C)C)CCC(F)(F)CC4)nn3)C2)C1(F)F
rxn:3:40856:27804:100710	Cc1ccc2cnccc2c1-c1cn(C2(C(=O)NC(C)C3CSC3)CC2)nn1
rxn:3:62550:8614:97085	CC(C)C(c1cn(C[C@@H]2CC[C@H]2C(=O)NC2(C)CCCC(C)(C)C2)nn1)N(C)C
rxn:3:40786:31361:81341	N#CC1CC(c2cn(CC=Cc3ccc(CC(=O)NC[C@H]4CCO4)cc3)nn2)C1
rxn:3:62550:6829:138231	C[C@H]1C[C@@H](NC(=O)[C@@H]2CC[C@H]2Cn2cc(Cn3cc(C#N)c(C(F)(F)F)n3)nn2)C1
rxn:3:61524:32036:76588	CSC1CCC(NC(=O)C2(n3cc([C@@]45CCCN4C[C@H](F)C5)nn3)CCCC2)CC1
rxn:3:62154:17622:91000	CC1CC1C1CC1NC(=O)[C@H](C)n1cc(-c2cc(C3CCC3)n(CCF)n2)nn1
rxn:3:63988:39292:132341	CSCc1cn(CC2CC(=O)N(CC(=O)NCC3CCc4sccc43)C2)nn1
rxn:3:64208:1079:126771	Cc1cnccc1-c1cn(C(C)(C)CC(=O)N[C@@H](C)c2ccccc2C)nn1
rxn:3:64208:38873:128927	Cc1ccc(C)c(-c2cn(C(C)(C)CC(=O)NC(C)CCC3CCOC3)nn2)c1
rxn:3:60038:14995:95366	CCC(C)(CNC(=O)C1CCCC(n2cc(-c3cc4n(n3)CCCC4)nn2)C1)OC
rxn:3:61929:15618:67748	COC[C@@H](C)NC(=O)[C@@H](C)n1cc(-c2cn(C3CCSC3)nc2C(F)(F)F)nn1
rxn:3:48103:39292:90143	CSCc1cn(-c2ccccc2OCC(=O)NC2Cc3cocc3C2)nn1
rxn:3:49127:3026:81161	CCOC(Cn1cc(C(C)CSC)nn1)C(=O)Nc1ccccc1C1CC1
rxn:3:61795:32621:85508	CC(C)(Cn1cc([C@@H]2CCC(F)(F)C2)nn1)C(=O)NCC12CCC(CC1(F)F)C2
rxn:3:60054:6147:90711	CCCc1c(-c2cn(CC34CC(C(=O)NCC(F)C5CC5)(C3)C4)nn2)cnn1C
rxn:3:61524:39614:77128	CCOC(C)CNC(=O)C1(n2cc(C3(c4ccc(F)cc4)CCC3)nn2)CCCC1
rxn:3:58131:2758:67590	Cc1cccc(CCCn2cc(CC(F)F)nn2)c1C(=O)N[C@@H]1CC12CCOCC2
rxn:3:61929:3941:128305	CC[C@H](F)CNC(=O)[C@@H](C)n1cc(-c2cccc(-c3cccc(F)c3)c2)nn1
rxn:3:64208:18699:125072	CC1(C)COCC1NC(=O)CC(C)(C)n1cc(-c2cn(C3CCC3)nc2C2CC2)nn1
rxn:3:59957:18012:103214	C[C@@H](CC(=O)N[C@@H]1CCC[C@H]1F)n1cc(-c2nn(CC3CCC3)c3c2CCCC3)nn1
rxn:3:59969:23904:132491	COCC(NC(=O)[C@@]12C[C@@H](n3cc(-c4cc(F)cc(C(F)F)c4)nn3)[C@@H]1C2)C(C)C
rxn:3:60338:279:114903	CC(C)(C)CNC(=O)c1ccc(C(F)(F)F)c(-n2cc(Cc3nncs3)nn2)c1
rxn:3:62323:6584:83874	Cc1cc2n(n1)CCN(Cc1cn(CC(C)C(=O)NCC3CCCC(F)(F)C3)nn1)C2
rxn:3:50803:6385:111007	Cc1nccc(-c2cn(-c3ccc(C(=O)NC(C)C4CCCC(C)C4)cc3)nn2)n1
rxn:3:55246:39533:75519	CCC1(c2cn(CC3CC3c3sccc3C(=O)NC(C)(C)C3CCC3)nn2)CC1
rxn:3:53167:39780:92120	Cc1ccc(C(=O)N[C@@H](C)C2(C)CCCC2)c(-n2cc(-c3cc(C)ncn3)nn2)c1
rxn:3:57887:23186:73636	Cc1cccc(NC(=O)c2ccc(CCCn3cc([C@H]4C[C@H]4C#N)nn3)nc2)c1
rxn:3:41310:23186:121859	CO[C@H]1CC[C@@H]1NC(=O)C1(c2cccc(C=CCn3cc([C@H]4C[C@H]4C#N)nn3)c2)CC1
rxn:3:50803:31848:111346	CCCCC1CCC(NC(=O)c2ccc(-n3cc([C@H]4[C@@H]5CCCC[C@@H]54)nn3)cc2)C1
rxn:3:52750:808:118246	Cc1ccc(C2CC2CCn2cc(CCCF)nn2)c(C(=O)N[C@]2(C)CCOC2)c1
rxn:3:61928:16860:92643	CC(C)[C@H](C(=O)NC1[C@@H]2C[C@@H]2[C@H]2C[C@@H]12)n1cc(-c2cnn(CCF)c2C2CCC2)nn1
rxn:3:50803:38642:130698	CC(C)(CNC(=O)c1ccc(-n2cc(C3(C)CCCCC3)nn2)cc1)CC1(C)COC1
rxn:3:40786:3157:108125	CO[C@H]1C[C@H]1NC(=O)Cc1ccc(C=CCn2cc(C(C)(C)C(C)(F)F)nn2)cc1
rxn:3:57885:4275:83547	CC1CCN(Cc2cn(CCCc3cc(C(=O)N[C@@]45CCOC[C@@H]4C5)ccn3)nn2)C1
rxn:3:49115:23151:95603	CCN1CC(Cc2cn(CC(OC)C(=O)N[C@H](c3ccc(C)o3)C(C)(C)C)nn2)C1
rxn:3:64608:12191:126683	O=C(NC1CSC1)c1ccc(N2CC(Cn3cc([C@H]4CCC[C@H]4F)nn3)CC2=O)cc1F
rxn:3:60637:2088:119954	CCCC(C)(C)c1cn(-c2ccc(OC)c(C(=O)NC3CC4CC3CC4OC)c2)nn1
rxn:3:45142:7660:134413	CC1(NC(=O)COc2ccc(-n3cc(-c4cnccc4C#N)nn3)cc2)CCCO1
rxn:3:61523:1068:111163	CCc1nc(-c2cn(C3(C(=O)NCC4COc5cscc5O4)CCC3)nn2)cs1
rxn:3:49485:38467:133765	CN(Cc1cn(C2CC(C(=O)NC3Cc4ccc5c(c4C3)OCO5)C2)nn1)C1CCCCC1
rxn:3:49156:31991:71615	COCC(C(=O)NC[C@@H]1OC[C@@H]2COCC[C@@H]21)n1cc(-c2ccccc2C(F)F)nn1
rxn:3:64208:23146:118342	Cc1ccsc1C1CC1CNC(=O)CC(C)(C)n1cc(C2CN(CC(C)C)C2)nn1
rxn:3:62323:18626:130432	CCC12CCC(NC(=O)C(C)Cn3cc(-c4cn(C(C)C(C)(C)C)nc4C)nn3)(CO1)C2
rxn:3:45142:2659:70466	CC(C)(F)C(C)(C)c1cn(-c2ccc(OCC(=O)NCC3CCC34CCC4)cc2)nn1
rxn:3:48101:2123:75023	CCCCC1(NC(=O)COc2cccc(-n3cc(C4CCC(F)(F)C4)nn3)c2)CC1
rxn:3:59957:6386:123344	C[C@@H](CC(=O)NC[C@H]1C[C@H](CS(C)(=O)=O)C1)n1cc(-c2nnc(C3CC3)s2)nn1
rxn:3:40002:491:113691	Cc1cnc(-c2cn(CC=Cc3ccsc3C(=O)NC3COC(C)C3)nn2)c(C)n1
rxn:3:62550:12144:124657	CC1CCC(C(C)(C)NC(=O)[C@@H]2CC[C@H]2Cn2cc(C(F)(F)c3cnn(C)c3)nn2)CC1
rxn:3:46057:1179:106596	Cn1cccc1-c1cn(CCC=Cc2cccc(C(=O)NC3C4CCOC43)n2)nn1
