name	smiles	heavy
rxn:5:195795:228675:229343	c1cc(-c2cnc(-c3ccsn3)cc2C2CC2)c2ncsc2c1	23
rxn:5:181075:228694:223451	CCN(C)c1csc(-c2cccc(-c3ccccc3)c2SC)c1	23
rxn:5:198126:226978:229311	Cc1ncc(-c2ccncc2-c2cccc3cccc(F)c23)s1	23
rxn:5:198235:229115:223399	CNCc1ccccc1-c1cc(-c2cc(F)cnc2C)c(C)cn1	24
rxn:5:196081:228197:223467	CC(C)c1cc(-c2cnc(C(C)(C)C)nc2)cnc1-c1ncc[nH]1	24
rxn:5:198125:228865:223398	CCOc1cnc(-c2ccnc(-c3ccc(CNC)cc3)c2)cn1	24
rxn:5:181066:229241:223421	CNC(C)c1ccc(-c2ccc(-c3cnn(C)c3C)cc2OC)s1	24
rxn:5:182711:229073:229297	COc1cnccc1-c1cc2c(cc1-c1cncnc1)C(=O)CO2	24
rxn:5:195320:229308:227947	COc1ccc(-c2c(C)cc(C#N)cc2C)c(-c2cc(C)no2)n1	24
rxn:5:198249:228154:229255	COc1cccc(OC)c1-c1c(C)cncc1-c1ccncc1F	24
rxn:5:191699:229345:228145	CCOc1ncc(-c2cc(OC)ccc2C#N)cc1-c1ccno1	24
rxn:5:195650:229299:229166	CC(=O)n1cc(-c2ncc(-c3ccn(C)n3)cc2S(C)(=O)=O)cn1	24
rxn:5:195651:228987:229294	Cc1cc(C)cc(-c2cc(S(C)(=O)=O)cnc2-c2coc(C)c2)c1	24
rxn:5:198229:229338:226652	Cc1cnc(-c2ccns2)c(-c2cc(C)nn2C2CCCCO2)c1	24
rxn:5:199168:228576:229344	Cc1ccc(C#N)cc1-c1cnc(-c2cocn2)c2c1CCCC2	24
rxn:5:198085:225934:229296	Cn1cc(-c2cnc(-c3cnc(C(F)(F)F)c(C4CC4)c3)s2)cn1	24
rxn:5:181204:228728:229303	COc1ncc(-c2cc(C(C)=O)cc(-c3ncccn3)c2)cc1C	24
rxn:5:179395:229270:229301	COC(=O)c1cc(C)c(-c2cccnn2)c(-c2cnc(C#N)s2)c1	24
rxn:5:198129:227038:229281	COc1ccc(C(C)C)cc1-c1nc(-c2cnc(F)cn2)sc1C	24
rxn:5:198239:229308:227062	CCOc1ccc(-c2ccc(C)nc2-c2cc(C)no2)c(C)c1C	24
rxn:5:198086:227717:229071	COc1cc(-c2ncsc2-c2ccc(F)cc2OC(F)F)ccn1	24
rxn:5:192493:229338:228504	CN(C)Cc1cc(-c2ccns2)ccc1-c1cccc2c1CCC2	24
rxn:5:180022:223451:229330	COc1c(-c2ccsc2)ccc(-c2ccccc2)c1C1OCCO1	24
rxn:5:195326:228866:229206	CCc1cc(-c2c(OC)ccnc2-c2c(COC)noc2C)cs1	24
rxn:5:181281:228131:229285	CCc1ccc(-c2cc(F)cc(CC#N)c2)cc1-c1cccn1C	24
rxn:5:198323:229227:228573	Cc1cc(C#N)ccc1-c1cc(C)c(-c2csc(C#N)c2)c(C)n1	24
rxn:5:182499:228706:229008	Cc1ccc(-c2ccc(CF)cc2)cc1-c1ccnc(N(C)C)c1	24
rxn:5:178994:229306:228833	COCc1cccc(-c2ncc(C)s2)c1-c1c(F)ccc(C)c1F	24
rxn:5:195318:223322:229308	COc1cc(-c2cc3cn[nH]c3cc2C)cc(-c2cc(C)no2)n1	24
rxn:5:198249:229011:228744	Cc1cncc(-c2ccc(F)c(C#N)c2)c1-c1ccc(C2CC2)s1	24
rxn:5:195911:223454:229282	O=c1[nH]cccc1-c1cc(-c2ccccc2)ccc1-c1cocn1	24
rxn:5:198912:228817:229332	Cc1cc2c(-c3ccoc3)cc(-c3ccc(C)n(C)c3=O)cc2[nH]1	24
rxn:5:181284:229124:229034	CCc1cc(-c2cnc(C)c(F)c2)cc(-c2cc(C)ccc2F)c1	24
rxn:5:181062:229266:228808	COc1ccc(-c2cc(F)cc(SC)c2)cc1-c1oc(C)nc1C	24
rxn:5:198087:223298:228714	Cc1cc(C#N)ncc1-c1nc(-c2cc3cccc(C)c3[nH]2)cs1	24
rxn:5:198526:229093:229216	Cc1ncnc(C)c1-c1c(-c2ccccc2F)ccc2cc[nH]c12	24
rxn:5:181075:228153:223451	COc1cc(OC)cc(-c2cccc(-c3ccccc3)c2SC)c1	24
rxn:5:198084:228391:228754	CSc1ncc(-c2ncc(-c3cccc(C(F)(F)F)c3)s2)cc1C	24
rxn:5:195463:223302:229339	Cc1cc(-c2c(C)ccc3[nH]ccc23)c(-c2nccs2)cc1C#N	24
rxn:5:195329:229336:227400	COc1cncc(-c2ccc(-c3nccs3)cc2)c1-c1cncs1	24
rxn:5:198440:229003:229273	COc1cccc(-c2cccc3snc(-c4scnc4OC)c23)c1	24
rxn:5:182442:223395:228590	Cc1cccc(-c2ccc(-c3cccc4[nH]ccc34)cc2)c1C#N	24
rxn:5:182641:229243:229041	Cc1cccc(F)c1-c1ccc2c(-c3cn(C)nc3C)coc2c1	24
rxn:5:198676:229316:229085	Cc1csc(-c2c(-c3scnc3C3CC3)ccc3ccncc23)n1	24
rxn:5:198417:229337:228355	c1cnn(-c2csc(-c3ccnc4cc(-c5cnco5)sc34)c2)c1	24
rxn:5:181078:229293:227919	CCOc1cc(C)cc(-c2ccc(-c3csc(C)c3)c(SC)c2)c1	24
rxn:5:198419:229091:229233	COc1ccc(-c2ccc3scc(-c4ccoc4C(C)=O)c3n2)s1	24
rxn:5:198401:229228:229037	Cc1ccc(-c2nc3c(-c4ccsc4C#N)cccc3s2)cc1F	24
rxn:5:198085:227818:228553	CCSc1ccc(-c2cnc(-c3cccc(C(C)CC)c3)s2)cc1	24
rxn:5:195028:223454:227657	CCc1nc(-c2ccc(N3CCOCC3)s2)sc1-c1ccc[nH]c1=O	25
rxn:5:178993:229339:223264	CCOc1cccc(-c2nccs2)c1-c1ccc(F)c(C(=O)NC)c1	25
rxn:5:195306:223286:229289	COc1ccc(-c2cscc2C)nc1-c1cccc(NS(C)(=O)=O)c1	25
rxn:5:188069:228066:229337	N#CCOc1ccc(-c2ccc3c(c2)OCCO3)cc1-c1cnco1	25
rxn:5:182580:223467:226441	Cc1ccc(-c2ncc[nH]2)c(C)c1-c1ccc(N2CCCC2)cc1F	25
rxn:5:198232:229266:227438	Cc1ccc(-c2oc(C)nc2C)c(-c2ccnc(C3CCOC3)c2)n1	25
rxn:5:191332:229283:227858	CN1Cc2cccc(-c3cc(CC#N)ccc3-c3ccncc3)c2C1	25
rxn:5:195305:229336:226322	COc1ccc(-c2cncs2)nc1-c1ccc(C(=O)N(C)C)cc1C	25
rxn:5:181326:229340:227953	Cc1cc(N(C)C)ccc1-c1cc(-c2ncco2)cc(S(C)(=O)=O)c1	25
rxn:5:195650:229224:229177	CCn1nccc1-c1cnc(-c2c(F)cncc2F)c(S(C)(=O)=O)c1	25
rxn:5:196618:229339:229057	O=C1CCCN1c1cc(-c2nccs2)ccc1-c1cnn(C2CC2)c1	25
rxn:5:194950:228865:229163	CCOc1cnc(-c2cc(-c3cnnc(OC)c3)ccc2C#N)cn1	25
rxn:5:198122:229121:227566	COc1ccc(-c2ccc(-c3cncc(F)c3C)nc2)c(OC)c1F	25
rxn:5:198243:228778:228896	COc1cccc(-c2ccnc(-c3cnc(OC)c(F)c3)c2C)c1F	25
rxn:5:198251:225657:229339	Cc1cc(-c2ccc(C)c(-c3nccs3)n2)ccc1N1CCOCC1	25
rxn:5:181326:229076:229281	Cc1cc(C#N)sc1-c1cc(-c2cnc(F)cn2)cc(S(C)(=O)=O)c1	25
rxn:5:198088:229270:225657	Cc1cc(-c2csc(-c3cnc(C#N)s3)n2)ccc1N1CCOCC1	25
rxn:5:198241:228704:228688	CCOc1cnccc1-c1cc(C)cc(-c2c(C)nn(CC)c2C)n1	25
rxn:5:179194:229159:229230	COc1ncc(-c2ccc(-c3cc(C#N)cs3)cc2OC2CC2)cn1	25
rxn:5:176594:229071:229283	COc1cc(-c2ccc(OCC(C)=O)cc2-c2ccncc2)ccn1	25
rxn:5:195317:229064:228556	COCc1ccc(-c2nc(OC)ccc2-c2ccnn2C2CC2)cc1	25
rxn:5:195434:229304:228019	CC(=O)c1ccc(C)c(-c2nc(C(C)=O)ccc2-c2ccncn2)c1	25
rxn:5:195317:229216:228400	COc1ccc(-c2ccccc2F)c(-c2ccc(F)c(F)c2OC)n1	25
rxn:5:198088:227197:228693	CCN(C)c1ccc(-c2csc(-c3ccc4c(c3)C(=O)N(C)C4)n2)s1	25
rxn:5:182846:229206:229146	CCc1cc(-c2cc3c(c(-c4cnn(COC)c4)c2)C(=O)CC3)cs1	25
rxn:5:188381:229005:229296	CCOC(=O)c1ccc(-c2ccccc2OC)nc1-c1cnn(C)c1	25
rxn:5:179397:229310:229049	COC(=O)c1cc(-c2csc(C)n2)c(C)c(-c2cnc3n2CCC3)c1	25
rxn:5:195522:229340:226753	CCc1cc(-c2ccc(OC)cc2C(F)(F)F)c(-c2ncco2)cn1	25
rxn:5:191512:229048:229202	CCc1ccc(-c2cnc(C(=O)OC)cc2-c2cnn3c2CCC3)s1	25
rxn:5:191497:227891:229337	COC(=O)c1cc(-c2cnco2)ncc1-c1ccccc1CN(C)C	25
rxn:5:198325:227569:229292	COc1ccc(F)c(OC)c1-c1c(-c2ccoc2C)ncc(C)c1C	25
rxn:5:195462:229316:228120	CCOc1ncc(C)cc1-c1c(-c2nc(C)cs2)ccc(C#N)c1C	25
rxn:5:181410:223463:227298	CN(C)Cc1ccc(F)cc1-c1ccc(C2CC2)cc1-c1ccc[nH]1	25
rxn:5:182897:229230:228738	COc1cc(-c2c(-c3cc(C#N)cs3)ccc3c2CCC3)cc(C)n1	25
rxn:5:191355:229057:228861	COC(=O)c1cc(-c2cnn(C3CC3)c2)c(-c2cnc3scnc3c2)[nH]1	26
rxn:5:198281:228495:227996	CC(=O)c1ccc(-c2cc(-c3ccn(CC(F)(F)F)n3)cnc2C)c(C)c1	27
rxn:5:198247:226919:228698	CCC(=O)c1ccc(-c2cnc(C)cc2-c2cccc(C3CCCC3)c2)s1	27
rxn:5:195300:228146:228106	CCc1cncc(-c2cc(OC)c(-c3cnc(C(C)CC)nc3)cn2)c1OC	28
rxn:5:196081:228242:228694	CCN(C)c1csc(-c2ncc(-c3cc(C)c(F)cc3OC)cc2C(C)C)c1	28
rxn:5:197426:228081:229315	COc1ccc(-c2csc3ccc(F)cc23)c2ccnc(-c3ocnc3C)c12	28
rxn:5:181207:227022:228576	CC(=O)c1ccc(-c2cc(C#N)ccc2C)cc1-c1ccc(CN2CCC2)cc1	29
rxn:5:198235:223001:228675	Cc1cnc(-c2cccc3scnc23)cc1-c1cc(C2CCCNC2)ccc1F	29
rxn:5:195917:227739:229255	Cc1cc(-c2cnc(-c3ccc(-c4ccncc4F)cc3)o2)cnc1C(F)(F)F	29
rxn:5:198679:229029:227429	Cc1cc(-c2cccc3nccc(-c4cncc(-c5cccs5)c4)c23)ccc1F	29
rxn:5:177003:228869:222418	CCOc1cc(-c2csc(C(=O)OC)c2)c(-c2ccc(S(N)(=O)=O)cc2)cc1OC	30
rxn:5:198635:226438:223447	Cc1cc(-c2cc3c(-c4cnc(C5CCCC5)cc4F)cccc3cn2)cc(=O)[nH]1	30
rxn:5:181737:229131:228457	COC(=O)c1ncc(-c2cccc(-c3ccc(-c4ccc(F)cc4F)cc3)c2)cn1	30
rxn:5:182634:227839:227278	Cc1cccc(C2CC2)c1-c1cc(-c2ccc(C3(C#N)CC3)nc2)c2occc2c1	30
rxn:5:198401:226322:228811	CSc1ccc(F)c(-c2nc3c(-c4ccc(C(=O)N(C)C)cc4C)cccc3s2)c1	30
rxn:5:189829:223454:228689	CCOc1ccncc1-c1cc(C(=O)N2CCCC2)cc(-c2ccc[nH]c2=O)c1OC	31
rxn:5:197405:225621:223460	COc1cc2ccnc(-c3c[nH]c(C)n3)c2cc1-c1ccc(OC2CCOC2)c(C)c1	31
rxn:5:198682:228165:223285	CCOc1ccc(F)c(-c2c(-c3ccccc3NS(C)(=O)=O)ccc3ncccc23)c1	31
rxn:5:198651:227021:227869	CC1Cc2cc(-c3ccc4cccnc4c3-c3ccc(C4(C#N)CC4)cc3)ccc2O1	31
rxn:5:198652:227670:227858	CN1Cc2cccc(-c3cccc4ccnc(-c5cc(F)cc(C(C)(F)F)c5)c34)c2C1	31
rxn:5:198429:228500:226670	Fc1cc(-c2nc3cccc(-c4cnc(C(F)(F)F)nc4)c3s2)cc(-n2cccn2)c1	31
rxn:5:189128:229007:228684	CCOc1ncccc1-c1ncc(OCc2ccccc2)cc1-c1cccc(SC)c1	31
rxn:5:193053:226328:229210	Cc1ccc(-c2cc(C(=O)N3CCCC3)cc(-c3ccc(C(C)(C)C#N)c(F)c3)c2)cn1	32
rxn:5:196679:227913:226971	CC(C)Oc1ccc(-c2ccc(-c3ccc4c(c3)CCCOC4)cc2N2CCCC2)cc1	32
rxn:5:188383:227927:227207	CCOC(=O)c1cc(-c2cccc3c2OCCC3=O)cnc1-c1cccc(C(=O)CC)c1	32
rxn:5:195964:228752:226136	Cc1cc(C#N)c(-c2ccc(-c3ncco3)cc2-c2cc(F)ccc2C#N)cc1C1CC1	32
rxn:5:178848:226597:228476	COC(=O)c1c(-c2cc(F)c(OC(C)C)c(F)c2)cccc1-c1cccnc1C(F)(F)F	32
rxn:5:191341:227874:225511	COc1cc(C)c2cc(-c3c(CC#N)cccc3-c3cc(C)c4occc4c3)ccc2n1	32
rxn:5:199099:226162:228694	CCN(C)c1csc(-c2cc3c(-c4ccc(-c5cccnc5)cc4)cccc3c(C)n2)c1	32
rxn:5:177446:223349:227520	COc1c(OC(C)C)cc(-c2cccc3c2C(=O)NC3)cc1-c1cnc(OC(C)C)cc1F	33
rxn:5:196169:227905:226216	COc1ccc2ncc(-c3cc(S(N)(=O)=O)c(-c4ccnc(CC(C)C)c4)cc3C)cc2c1	33
rxn:5:193332:227660:228565	CSCc1ccc(-c2ccc(CN3CCOCC3)c(-c3cc(C(F)(F)F)ccc3C)c2)cc1	33
rxn:5:199088:227491:227085	Cc1cc(-c2cnc(OC3CCC3)nc2)c2cc(-c3ccc(C4CCCC4)nc3)ccc2n1	33
rxn:5:199091:227054:227739	COc1cc(-c2cc3nccc(-c4cnc(C(F)(F)F)c(C)c4)c3cc2C)ccc1C1CC1	33
rxn:5:180570:227587:228821	COC(=O)c1sc2cc(-c3ccc(C)c(F)c3F)ccc2c1-c1cc(F)c(OC)c(OC)c1	33
rxn:5:178848:227065:226384	COC(=O)c1c(-c2ccc(-c3ccncc3)nc2)cccc1-c1cccc(C(=O)C(C)C)c1	33
rxn:5:196565:227331:225982	CC(C)Oc1cccc(F)c1-c1cc(-c2cnc(N3CCOCC3)cc2F)c(C(C)(C)C)cn1	34
rxn:5:193334:227930:227157	Cc1cc(-c2cccc(CN3CCOCC3)c2-c2cccc(OC3CC3)c2)c2cnn(C)c2c1	34
rxn:5:182848:227193:225617	O=C1CCc2ccc(-c3ccc4ncccc4c3F)c(-c3ccc(OC4CCCCO4)cc3)c21	34
rxn:5:194244:229272:225651	COC(=O)c1cc2cc(-c3cnc(OC)s3)ccc2c(-c2cc(C)cc(-c3cnn(C)c3)c2)n1	34
rxn:5:197453:225636:228660	COc1cc2ncc(-c3ccnc(N4CCC(C)CC4)c3)cc2cc1-c1ccc2nscc2c1	34
rxn:5:194050:226151:228619	CCc1cc(-c2ncc(-c3cc(C)c(C)cc3OC(C)C)c3cc(C(=O)OC)sc23)ccc1F	34
rxn:5:199279:225472:228149	COC(=O)c1ccccc1-c1cc2c(c(-c3cccc(N4CCCCC4C)c3)c1)CCN(C)C2=O	35
rxn:5:195798:225833:225407	Fc1c(-c2cnc(-c3ccc(C4CCCCCC4)cc3)c(C3CC3)c2)ccnc1N1CCCCC1	35
rxn:5:194550:226760:223461	COC(=O)c1cc(-c2ccc3cc(Cc4ccccc4)c(-c4cn[nH]c4C)nc3c2)cc(F)c1F	35
rxn:5:180267:223341:225627	COc1cccc(-c2csc(-c3c(SC)cc(C(C)(C)C)cc3-c3ccc4c(c3)CC(=O)N4)c2)c1	35
rxn:5:180097:227640:226362	Cn1ccc(-c2cccc(-c3cc(OC4CCCC4)cc(-c4cc(-c5ccncn5)cs4)c3)c2)n1	35
rxn:5:180297:223002:223439	COc1cc(-c2ccc(C3CCNCC3)cc2F)c(C2(C)OCCO2)cc1-c1cc(C(F)(F)F)[nH]n1	36
rxn:5:192175:225472:226037	COc1c(C(F)(F)F)ccc(-c2cnc(OC(C)C)c(-c3cccc(N4CCCCC4C)c3)c2)c1F	36
rxn:5:177373:226901:227403	FS(F)(F)(F)(F)c1cccc(-c2cc(-c3ccc(N4CCCCC4)s3)ccc2OCC2OCCO2)c1	36
rxn:5:194447:228006:226389	CCCc1cc(-c2ccccc2-c2ncccn2)c2ccc(-c3cc(OC)c(C)cc3C)c(C)c2n1	36
rxn:5:179877:228458:226772	COC(=O)c1cc(F)c(-c2cccc(C(=O)c3ccc(-c4cnc(SC)nc4SC)cc3)c2)c(F)c1	36
rxn:5:190309:227322:227589	COc1c(-c2ccc(-c3cc(C)cc(OC(F)F)c3)c(CCN3CCCCC3C)c2)cncc1C(C)C	37
rxn:5:180020:227644:225650	Cc1ccccc1-c1ncc(-c2ccc(OC3CCCC3=O)c(-c3ccc(-c4cscn4)nc3)c2)cn1	37
rxn:5:179881:225930:228003	CSc1cc(C)c(-c2cccc(C(=O)c3cccc(-c4cc(C)ccc4S(=O)(=O)N(C)C)c3)c2)c(C)c1	37
rxn:5:177517:225440:227037	N#Cc1ccc(C2CC2)c(-c2ccccc2OCc2cccc(-c3ccc(C4(C#N)CCCC4)cc3)c2)c1	38
rxn:5:180748:227532:228808	CCOc1ccc(-c2ccc3oc(C(=O)c4ccc(-c5cc(F)cc(SC)c5)cc4)c(C)c3c2)c(F)c1F	38
rxn:5:190039:225706:228515	CCc1cccc(C)c1-c1c(C(=O)N(C)c2cccc(C)c2)cccc1-c1cc2ncn(C(C)C)c2cc1F	39
rxn:5:197839:226870:226158	Fc1ccc(-c2ccc3nc(-c4ccccc4)cc(-c4ccccc4N4CCCCC4)c3c2)cc1OC(F)(F)F	40
