name	smiles	heavy
rxn:1:41781:33617	CN(CC1CC1)C(=O)c1ccc(-c2cn(CC=Cc3ccc(C#N)s3)nn2)cc1Cl	30
rxn:1:60548:6488	CCOC(=O)Cn1cc(-c2cn(-c3cccc(C(F)(F)c4nnn[nH]4)c3)nn2)cn1	30
rxn:1:64427:17988	O=C1CC(Cn2cc(-c3c4c(nn3C3CC3)CSC4)nn2)CN1c1ncc(Cl)cc1O	31
rxn:1:65677:13443	Cc1cscc1C=CCn1cc(-c2ccc(C(=O)OC3C(=O)OCC3(C)C)cc2)nn1	31
rxn:1:52502:23531	COc1ccc2oc(-c3cn(CCC4CC4c4cc(Cl)cnc4OC)nn3)c(N)c2c1	31
rxn:1:60805:27149	CC(C)(C)OC(=O)NC1CCCC1n1cc(C2CC(=O)N(c3cc(F)cc(Cl)c3)C2)nn1	32
rxn:1:53042:5938	CC(C)(Oc1cnc(N)cn1)c1cn(CCC2CC2c2cnc(O)c(C(F)(F)F)c2)nn1	32
rxn:1:55877:19270	Cc1ccccc1C(C)n1cc(-c2cn(CC3CC3c3cncc(C(=O)O)c3)nn2)cn1	32
rxn:1:57161:4558	Cc1cc(CCCn2cc(Cn3cnc(-c4cccc5ccccc45)c3N)nn2)ccn1	32
rxn:1:51129:30832	O=c1c2ccccc2nc(SCc2cn(C[C@@H](O)c3csc(Cl)c3)nn2)n1C1CCCC1	32
rxn:1:62974:1191	CC(=O)c1cnc(N2CC(Cn3cc(C(C)Nc4ccc(C#N)nc4)nn3)CC2=O)nc1C	33
rxn:1:52577:27424	Nc1nc(Cl)nc(N2CC(c3cn(CCC4CC4c4nc5ccccc5s4)nn3)CC2=O)n1	33
rxn:1:60721:4105	CCc1[nH]nc(-c2ccccc2)c1Cn1cc(C(=O)Nc2cc(C(=O)O)c(F)cc2F)nn1	33
rxn:1:53807:9022	Cc1ccc(C2C(CCn3cc(CSc4nnc(-c5cccs5)n4N)nn3)C2(F)F)c(C)n1	33
rxn:1:45154:3319	CC1(C)C2Cc3ccc(O)cc3C1(O)CCN2CCc1cn(-c2ccc(CC(=O)O)cc2)nn1	34
rxn:1:61469:19793	Cc1cc(-c2cn(Cc3ccc(C(=O)N4CCC(O)C4)s3)nn2)n(Cc2cccc(C)c2Cl)n1	34
rxn:1:56888:3053	COC(=O)c1ccc2c(C3CC3Cn3cc(-c4ccc(OC(F)(F)F)c(Cl)c4)nn3)n[nH]c2c1	34
rxn:1:47456:22431	CSc1cnn(Cc2cccc(-c3cn(CC(O)C(O)c4c(C)cccc4C#N)nn3)c2)c1O	34
rxn:1:61002:25044	CCc1c(C)sc(N2CC(c3cn(CC(=O)N4CC5CC(C4)C5OC)nn3)CC2=O)c1C(=O)OC	35
rxn:1:62925:14752	CC(C)c1cccc(C(C)C)c1N1CC(Cn2cc(Cn3c(=O)[nH]c4ccccc43)nn2)CC1=O	35
rxn:1:57358:22069	Cc1ccc(Cn2nc(C3CCCC3)cc2-c2cn(CCCc3cnc(N)c(F)c3)nn2)cc1C	35
rxn:1:56734:32276	CCOC(=O)c1cc2occc2n1Cc1cn(CC2CC2c2nc3c([nH]2)c(=O)[nH]c(=O)n3C)nn1	35
rxn:1:54227:9708	CC(=O)c1cccc(C2C(CCn3cc(CSc4nc(-c5ccc(F)cc5)cs4)nn3)C2(F)F)n1	35
rxn:1:61561:35490	Cc1cc(C(=O)Nc2ccc3ncccc3c2)ccc1-c1cn(CC(=O)N2CC(C)CC(C)C2)nn1	36
rxn:1:53043:6061	COc1c(-c2cn(CCC3CC3c3cc(C(F)(F)F)cnc3O)nn2)c(C)nn1Cc1ccccc1	36
rxn:1:60673:34384	CC(NC(=O)c1cc2cccc(F)c2s1)c1cn(C[C@H]2C[C@H](c3cccc(C(F)(F)F)c3)CO2)nn1	36
rxn:1:46030:21055	Cc1ccc(C#N)c(C=CCCn2cc(-c3cc(C4CCC4)nn3Cc3c(F)cccc3Cl)nn2)c1	36
rxn:1:63677:8045	Cc1sc2ncnc(N3CC(Cn4cc(C(=O)Nc5ccc6c(c5)N(C)CCC6)nn4)CC3=O)c2c1C	37
rxn:1:41130:20502	COC(=O)c1cnc(N)c(C=CCn2cc(-c3cc(C4CC4)nn3C(C)c3ccc(C)cc3C)nn2)c1	37
rxn:1:45860:16242	COc1ccc(C=CCCn2cc(-c3ccc(-n4cc(CN)c(C5CCCCC5)n4)cc3)nn2)c(F)c1	37
rxn:1:46112:20202	COc1ccc(C(C)n2nc(C(C)C)cc2-c2cn(CCC=Cc3cccc4c3CC=C4)nn2)c(C)c1	37
rxn:1:41466:34004	CC(NC(=O)c1cccc(N2CCCC2)c1)c1cn(CC=Cc2c(C(F)(F)F)cccc2C(F)(F)F)nn1	38
rxn:1:52983:20935	Cc1ccc(Cn2nc(C3CCC3)cc2-c2cn(CCC3CC3c3cc(C(F)(F)F)cnc3N)nn2)cc1	38
rxn:1:56000:37151	CC(C)Oc1ccc(-c2cc(F)cc(-c3cn(CC4CC4c4csc(C5OCCO5)c4)nn3)c2)c(F)c1F	38
rxn:1:65425:25709	Cc1ccc(N)c(N2CC(c3cn(CC4CC(=O)N(c5nc(O)cc(-c6ccccc6)n5)C4)nn3)CC2=O)n1	39
rxn:1:48995:33876	Cc1cc(C(=O)NCc2ccc(Cl)cc2)ccc1-c1cn(CCC(O)C(O)c2ccc3c(c2)C(=O)CC3)nn1	39
rxn:1:50138:8936	O=S(=O)(c1ccc(Cl)c(Cl)c1)N(Cc1cn(CC2C(c3ccc(C(F)F)cc3)C2(F)F)nn1)c1ccccc1	39
rxn:1:61594:11610	CC(c1cccc2ccccc12)n1cc(CSc2nc3cc(C(=O)N4CCC5(CC4)OCCO5)ccc3[nH]2)nn1	40
rxn:1:53087:19981	CCc1cc(-c2cn(CCC3CC3c3ccc(-c4c[nH]cn4)cc3)nn2)n(C(C)c2cc(C)c(C)cc2OC)n1	40
rxn:1:64536:16213	COc1ccc(O)c(-n2cc(-c3cn(CC4CC(=O)N(c5cc(OC(F)(F)F)ccc5F)C4)nn3)c(C(F)F)n2)c1	41
rxn:1:54796:35393	CSc1nsc(NC(=O)c2ccc(C)c(-c3cn(CCC4C(c5cnn(-c6cccc(Cl)c6)c5)C4(F)F)nn3)c2)n1	41
rxn:1:65049:23545	Nc1c(-c2cn(CC3CC(=O)N(c4ccccc4Cc4ccccc4)C3)nn2)oc2ncc(-c3ccc(Cl)cc3)cc12	42
rxn:1:62795:23945	CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1cc(Cl)c(OCc2cn(CC3CC(=O)N(C4CONC4=O)C3)nn2)c(Cl)c1	44
rxn:1:56322:10285	CCc1ccc(-c2csc3nc(-c4cccc(C)c4)n(Cc4cn(CC5CC5c5c(CO)cnc(C)c5O)nn4)c(=O)c23)cc1	45
rxn:1:63969:30760	CC(C)CC(=O)N1CCCCn2nccc2C(=O)N(C)CC2(CCC1)CN(C(=O)c1cn(CC3CC(=O)N(C4=NCCS4)C3)nn1)CCO2	49
rxn:1:46946:29869	CSc1ccccc1C(O)C(O)Cn1cc(C(=O)N2CCC3(CCCN(Cc4cccc(Cl)c4)CCCOc4ccccc4C(=O)NC3)CC2)nn1	52
